match_date,league,home_team,away_team,home_result_momentum,home_score_momentum,home_elo_momentum,home_scoring_trend,home_concession_trend,home_streak,away_result_momentum,away_score_momentum,away_elo_momentum,away_scoring_trend,away_concession_trend,away_streak,momentum_diff,actual_result
2022-09-16,EPL,Aston Villa,Southampton,0.200786,0.445246,-0.125369,-0.071429,0.071429,0.5,0.372658,0.476405,0.129598,-0.059524,0.380952,0.4,-0.113238,1.0
2022-09-16,Bundesliga,Mainz,Hertha,0.372658,0.358432,-0.020213,-0.190476,-0.214286,0.4,0.423548,0.527065,0.058039,0.095238,0.190476,0.5,-0.181375,0.5
2022-09-16,SerieA,Salernitana,Lecce,0.39579,0.537474,0.133588,0.285714,0.035714,0.5,0.227851,0.468355,-0.208541,0.0,0.142857,0.5,0.126293,0.0
2022-09-16,LaLiga,Valladolid,Cadiz,0.291464,0.403331,0.068601,0.059524,0.190476,0.4,0.0,0.161624,-0.445784,-0.095238,-0.357143,0.0,0.358323,0.0
2022-09-17,Bundesliga,Leverkusen,Werder Bremen,0.300717,0.487092,-0.196661,-0.071429,-0.095238,0.5,0.372658,0.502429,0.094486,0.047619,0.25,0.4,-0.123785,0.5
2022-09-17,Bundesliga,Augsburg,Bayern Munich,0.489938,0.471964,-0.190687,-0.047619,0.369048,0.6,0.433264,0.576822,-0.011148,-0.178571,0.059524,0.5,0.052125,1.0
2022-09-17,LaLiga,Barcelona,Elche,0.962526,0.842124,0.286804,0.452381,0.142857,0.9,0.031228,0.23331,-0.307606,-0.011905,-0.321429,0.2,0.627182,1.0
2022-09-17,Bundesliga,Stuttgart,Ein Frankfurt,0.302105,0.490632,-0.037774,-0.119048,0.047619,0.5,0.466343,0.576336,0.093518,0.142857,0.22619,0.4,-0.120285,0.0
2022-09-17,LaLiga,Valencia,Celta,0.316447,0.54136,-0.063504,0.238095,0.035714,0.4,0.435115,0.435461,0.077836,0.142857,-0.035714,0.4,0.002093,1.0
2022-09-17,LaLiga,Ath Bilbao,Vallecano,0.70229,0.67592,0.129211,0.369048,-0.02381,0.6,0.546149,0.504858,0.023429,0.035714,0.404762,0.6,0.056291,1.0
2022-09-17,Ligue1,Montpellier,Strasbourg,0.249827,0.495767,-0.051152,0.035714,0.142857,0.3,0.302105,0.490632,-0.1808,-0.011905,0.392857,0.5,-0.053313,1.0
2022-09-17,Ligue1,Lille,Toulouse,0.353921,0.478071,-0.1304,-0.119048,0.035714,0.4,0.452464,0.425746,-0.108273,-0.285714,-0.071429,0.6,0.000911,1.0
2022-09-17,LaLiga,Mallorca,Almeria,0.261624,0.391742,0.034747,0.035714,-0.357143,0.4,0.18737,0.440597,-0.176566,-0.3,0.2,0.3,0.019214,1.0
2022-09-17,Bundesliga,M'gladbach,RB Leipzig,0.309045,0.483345,0.005148,-0.464286,0.107143,0.5,0.608605,0.547883,-0.039085,-0.119048,-0.142857,0.6,-0.085851,1.0
2022-09-17,Bundesliga,Dortmund,Schalke 04,0.472588,0.413393,-0.199933,-0.321429,-0.130952,0.4,0.570437,0.508675,0.142733,-0.047619,0.083333,0.6,-0.203982,1.0
2022-09-17,EPL,Wolves,Man City,0.591256,0.534004,0.063515,-0.059524,0.285714,0.6,0.648392,0.709854,0.025005,0.154762,0.095238,0.5,-0.019714,0.0
2022-09-17,EPL,Newcastle,Bournemouth,0.246588,0.473976,-0.018261,-0.22619,-0.130952,0.5,0.520472,0.352255,-0.065294,0.142857,-0.114286,0.6,-0.098474,0.5
2022-09-17,EPL,Tottenham,Leicester,0.789035,0.583969,0.160849,-0.238095,-0.083333,0.6,0.0,0.307634,-0.403992,-0.202381,-0.309524,0.0,0.403448,1.0
2022-09-17,SerieA,Torino,Sassuolo,0.372658,0.460791,0.087664,-0.035714,0.011905,0.4,0.226232,0.418876,-0.042353,-0.154762,0.095238,0.4,0.059012,0.0
2022-09-17,SerieA,Spezia,Sampdoria,0.117974,0.408536,-0.08742,-0.142857,0.083333,0.4,0.070784,0.39313,-0.251689,-0.154762,-0.035714,0.3,0.076303,1.0
2022-09-17,SerieA,Bologna,Empoli,0.591256,0.524636,0.005886,0.130952,0.071429,0.6,0.188758,0.456627,-0.145458,0.107143,-0.214286,0.4,0.188562,0.0
2022-09-18,Bundesliga,Bochum,FC Koln,0.0,0.274393,-0.408881,-0.261905,-0.119048,0.0,0.362248,0.508675,0.00634,0.059524,0.047619,0.4,-0.316641,0.5
2022-09-18,Ligue1,Clermont,Troyes,0.461022,0.532686,0.145034,-0.107143,0.47619,0.5,0.336572,0.489729,0.200569,0.02381,0.190476,0.4,0.061106,0.0
2022-09-18,Ligue1,Marseille,Rennes,1.0,0.644761,0.393238,-0.27381,0.02381,1.0,0.732824,0.744344,0.11594,0.369048,0.154762,0.6,0.011847,0.5
2022-09-18,Ligue1,Nice,Angers,0.589868,0.499237,-0.11497,-0.190476,0.142857,0.6,0.433727,0.352047,-0.277323,0.0,-0.452381,0.6,0.145074,0.0
2022-09-18,Ligue1,Nantes,Lens,0.145732,0.391672,-0.121474,0.107143,-0.333333,0.3,0.826509,0.616447,0.350995,-0.047619,0.154762,0.6,-0.335226,0.5
2022-09-18,Ligue1,Lyon,Paris SG,0.268563,0.492019,-0.095641,-0.095238,-0.166667,0.3,0.937543,0.702012,0.258932,-0.595238,0.071429,0.8,-0.245274,0.0
2022-09-18,EPL,Brentford,Arsenal,0.62873,0.643234,-0.0225,0.107143,0.059524,0.6,0.566273,0.49424,0.069727,-0.107143,-0.095238,0.4,0.114712,0.0
2022-09-18,LaLiga,Ath Madrid,Real Madrid,0.732824,0.643858,-0.029257,0.095238,-0.071429,0.6,1.0,0.721096,0.200172,0.02381,-0.119048,1.0,-0.142466,0.0
2022-09-18,LaLiga,Sociedad,Espanol,0.299098,0.449757,-0.161442,-0.22619,-0.142857,0.4,0.278973,0.432686,-0.118909,0.095238,-0.130952,0.4,-0.056445,1.0
2022-09-18,LaLiga,Betis,Girona,0.739764,0.559195,0.168469,-0.202381,-0.130952,0.6,0.614157,0.540874,-0.061925,0.2,-0.0,0.6,-0.026502,1.0
2022-09-18,LaLiga,Osasuna,Getafe,0.843858,0.57814,0.229268,0.119048,0.190476,0.7,0.485774,0.403678,-0.106981,0.119048,-0.190476,0.6,0.224958,0.0
2022-09-18,Bundesliga,Hoffenheim,Freiburg,0.739764,0.653435,0.315604,0.107143,0.619048,0.6,0.654638,0.539764,0.254221,-0.071429,0.369048,0.5,0.131459,0.5
2022-09-18,EPL,Everton,West Ham,0.314596,0.494379,0.096852,-0.214286,0.416667,0.5,0.242887,0.447883,-0.07062,-0.047619,0.178571,0.4,0.076184,1.0
2022-09-18,SerieA,Udinese,Inter,0.962526,0.715822,0.486689,0.071429,0.297619,0.9,0.646079,0.546704,-0.131253,-0.214286,-0.130952,0.6,0.352966,1.0
2022-09-18,SerieA,Cremonese,Lazio,0.231321,0.453782,-0.2518,-0.142857,0.342857,0.5,0.598196,0.579459,0.077982,-0.119048,0.214286,0.6,-0.136262,0.0
2022-09-18,SerieA,Fiorentina,Verona,0.136711,0.441013,-0.186107,-0.166667,0.142857,0.4,0.33102,0.42991,-0.089739,-0.107143,0.178571,0.4,-0.062469,1.0
2022-09-18,SerieA,Monza,Juventus,0.144576,0.369257,-0.312901,-0.028571,0.285714,0.5,0.437428,0.531228,-0.004948,0.035714,0.047619,0.5,-0.098161,1.0
2022-09-18,Ligue1,Brest,Ajaccio,0.142956,0.371062,-0.141061,-0.261905,0.22619,0.4,0.0,0.375017,-0.501092,-0.142857,0.035714,0.0,0.161743,0.0
2022-09-18,SerieA,Roma,Atalanta,0.677307,0.491742,0.150887,-0.02381,-0.25,0.6,0.673375,0.592644,0.24008,0.238095,0.119048,0.5,-0.119519,0.0
2022-09-18,SerieA,Milan,Napoli,0.858432,0.588133,0.114471,-0.130952,-0.119048,0.7,0.833449,0.591881,0.105625,-0.416667,-0.02381,0.7,0.036759,0.0
2022-09-18,Bundesliga,Union Berlin,Wolfsburg,0.789035,0.630812,0.276357,-0.238095,0.130952,0.6,0.464955,0.448855,-0.10581,-0.071429,-0.095238,0.6,0.157955,1.0
2022-09-18,LaLiga,Villarreal,Sevilla,0.462179,0.596322,0.109411,-0.321429,0.119048,0.4,0.464955,0.444067,-0.222058,0.190476,-0.345238,0.6,0.038888,0.5
2022-09-18,Ligue1,Reims,Monaco,0.292852,0.487856,0.10396,-0.095238,0.416667,0.4,0.725191,0.521305,-0.161997,-0.02381,0.071429,0.7,-0.03767,0.0
2022-09-30,Bundesliga,Bayern Munich,Leverkusen,0.226232,0.495975,-0.290458,-0.511905,-0.02381,0.4,0.325006,0.495628,-0.055618,0.107143,-0.059524,0.5,-0.169433,1.0
2022-09-30,LaLiga,Ath Bilbao,Almeria,0.843858,0.648924,0.142528,0.357143,-0.202381,0.7,0.112422,0.424358,-0.216911,-0.285714,0.142857,0.2,0.352177,1.0
2022-09-30,Ligue1,Angers,Marseille,0.693963,0.461346,0.102486,0.059524,-0.02381,0.7,0.710849,0.583484,0.18404,-0.214286,0.035714,0.5,0.032285,0.0
2022-10-01,Ligue1,Strasbourg,Rennes,0.170021,0.451006,-0.17395,-0.047619,0.059524,0.4,0.550544,0.643234,0.15984,0.309524,0.071429,0.5,-0.229265,0.0
2022-10-01,EPL,Arsenal,Tottenham,0.739764,0.619917,0.026524,-0.309524,-0.071429,0.6,0.895906,0.723872,0.100428,-0.059524,-0.130952,0.7,-0.10408,1.0
2022-10-01,EPL,Bournemouth,Brentford,0.456859,0.424844,0.13631,0.107143,0.142857,0.5,0.343511,0.442332,0.003731,-0.02381,-0.095238,0.4,0.116248,0.5
2022-10-01,EPL,Crystal Palace,Chelsea,0.343743,0.487509,0.01857,-0.071429,0.119048,0.5,0.608605,0.504858,0.064014,0.035714,-0.107143,0.6,-0.051435,0.0
2022-10-01,EPL,Fulham,Newcastle,0.646079,0.529216,0.098209,0.238095,-0.035714,0.6,0.281286,0.484386,-0.036009,-0.190476,-0.047619,0.5,0.180719,0.0
2022-10-01,EPL,Liverpool,Brighton,0.57969,0.657183,-0.047237,0.02381,0.142857,0.5,0.70229,0.638446,-0.035884,0.202381,-0.107143,0.6,-0.023965,0.5
2022-10-01,EPL,Southampton,Everton,0.212353,0.442471,-0.162216,-0.166667,0.464286,0.3,0.622484,0.543373,0.156886,0.0,0.511905,0.6,-0.22407,0.0
2022-10-01,EPL,West Ham,Wolves,0.145732,0.42873,-0.173663,0.02381,0.190476,0.3,0.343511,0.390285,0.034292,-0.071429,0.119048,0.4,-0.050104,1.0
2022-10-01,SerieA,Napoli,Torino,0.900069,0.58501,0.253649,-0.380952,-0.011905,0.8,0.212353,0.433102,-0.153199,-0.095238,0.142857,0.3,0.217666,1.0
2022-10-01,SerieA,Inter,Roma,0.353921,0.431159,-0.211324,-0.238095,-0.27381,0.4,0.372658,0.4483,-0.122553,-0.202381,-0.27381,0.4,-0.026727,0.0
2022-10-01,SerieA,Empoli,Milan,0.535739,0.517349,0.053241,0.130952,-0.130952,0.6,0.503817,0.509507,0.000762,-0.238095,-0.142857,0.4,0.112199,0.0
2022-10-01,Bundesliga,Wolfsburg,Stuttgart,0.278973,0.389313,-0.054848,-0.154762,0.02381,0.4,0.170021,0.407634,-0.087165,-0.059524,-0.178571,0.4,0.038349,1.0
2022-10-01,Bundesliga,Werder Bremen,M'gladbach,0.356928,0.501457,0.057116,-0.202381,0.357143,0.5,0.607911,0.620125,0.084261,-0.416667,0.166667,0.6,-0.015339,1.0
2022-10-01,Bundesliga,FC Koln,Dortmund,0.350682,0.505205,0.015387,-0.119048,0.095238,0.5,0.683553,0.484663,-0.051734,-0.22619,-0.02381,0.6,-0.019836,1.0
2022-10-01,Bundesliga,Ein Frankfurt,Union Berlin,0.70229,0.632547,0.127209,0.166667,0.392857,0.6,0.895906,0.665232,0.178133,-0.119048,0.190476,0.7,0.018478,1.0
2022-10-01,Bundesliga,RB Leipzig,Bochum,0.353921,0.398612,-0.153731,-0.02381,-0.154762,0.4,0.144576,0.368008,-0.264829,-0.154762,0.214286,0.5,0.002159,1.0
2022-10-01,LaLiga,Getafe,Valladolid,0.725191,0.53907,0.210517,0.25,0.083333,0.7,0.174879,0.408744,-0.100174,-0.059524,0.321429,0.3,0.243793,0.0
2022-10-01,Ligue1,Paris SG,Nice,0.962526,0.644344,0.177655,-0.690476,0.166667,0.9,0.353921,0.459542,-0.025096,-0.059524,0.083333,0.4,0.15809,1.0
2022-10-01,Bundesliga,Freiburg,Mainz,0.537358,0.530604,0.099652,-0.25,0.202381,0.5,0.356928,0.415059,-0.156294,-0.130952,-0.119048,0.5,0.125717,1.0
2022-10-01,LaLiga,Mallorca,Barcelona,0.579459,0.478418,0.067156,-0.095238,-0.166667,0.6,1.0,0.835392,0.217237,0.595238,0.130952,1.0,-0.385949,0.0
2022-10-01,LaLiga,Cadiz,Villarreal,0.433727,0.34372,-0.031425,-0.059524,-0.25,0.6,0.388156,0.547675,-0.059678,-0.107143,0.02381,0.5,-0.042721,0.5
2022-10-01,LaLiga,Sevilla,Ath Madrid,0.423548,0.469813,-0.035438,0.083333,-0.166667,0.5,0.405968,0.532824,-0.034047,0.059524,-0.095238,0.4,0.000926,0.0
2022-10-02,Bundesliga,Schalke 04,Augsburg,0.33102,0.461832,0.140265,0.095238,0.083333,0.4,0.693963,0.523178,0.145248,-0.107143,0.297619,0.7,-0.123529,0.0
2022-10-02,LaLiga,Espanol,Valencia,0.156142,0.416239,0.010006,0.095238,-0.202381,0.3,0.589868,0.651561,0.114504,0.25,-0.071429,0.6,-0.226544,0.5
2022-10-02,LaLiga,Celta,Betis,0.249827,0.331159,-0.096759,0.011905,-0.25,0.3,0.843858,0.568772,0.092454,-0.02381,-0.142857,0.7,-0.248714,1.0
2022-10-02,SerieA,Juventus,Bologna,0.251214,0.475364,-0.204995,-0.011905,-0.059524,0.4,0.343511,0.471409,-0.011251,0.02381,-0.047619,0.4,-0.054951,1.0
2022-10-02,SerieA,Atalanta,Fiorentina,0.826509,0.598959,0.242683,0.083333,0.047619,0.6,0.504511,0.551353,-0.005487,-0.083333,-0.047619,0.6,0.146613,1.0
2022-10-02,Ligue1,Lorient,Lille,0.943789,0.636502,0.523207,0.25,-0.02381,0.9,0.646079,0.550451,0.088496,-0.119048,0.142857,0.6,0.220142,1.0
2022-10-02,SerieA,Lecce,Cremonese,0.570437,0.527759,0.055481,0.142857,0.107143,0.6,0.138793,0.302151,-0.062899,-0.178571,-0.035714,0.4,0.239986,0.5
2022-10-02,SerieA,Lazio,Spezia,0.781402,0.721166,0.077188,0.095238,0.238095,0.7,0.504511,0.498612,0.058262,0.154762,0.142857,0.6,0.109014,1.0
2022-10-02,LaLiga,Girona,Sociedad,0.368494,0.484525,0.011433,0.085714,-0.142857,0.4,0.579459,0.509854,-0.066368,0.0,0.011905,0.6,-0.071257,0.0
2022-10-02,LaLiga,Real Madrid,Osasuna,1.0,0.672658,0.177277,0.309524,-0.059524,1.0,0.472588,0.456766,0.042099,0.035714,0.107143,0.4,0.264271,0.5
2022-10-02,EPL,Leeds,Aston Villa,0.199167,0.382373,-0.106627,-0.035714,-0.309524,0.4,0.520472,0.507148,0.129633,-0.071429,0.297619,0.6,-0.242295,0.5
2022-10-02,EPL,Man City,Man United,0.789035,0.74254,-0.001709,0.02381,0.119048,0.6,0.943789,0.615267,0.123501,0.333333,0.416667,0.9,-0.176639,1.0
2022-10-02,SerieA,Sassuolo,Salernitana,0.535739,0.491325,-0.022464,0.083333,0.27381,0.6,0.226232,0.479112,-0.046994,0.238095,0.02381,0.4,0.106915,1.0
2022-10-02,SerieA,Sampdoria,Monza,0.031228,0.392505,-0.196693,0.190476,0.047619,0.2,0.520472,0.478418,-0.000317,0.035714,0.428571,0.6,-0.232954,0.0
2022-10-02,Bundesliga,Hertha,Hoffenheim,0.387462,0.516239,0.202067,0.095238,0.178571,0.5,0.554707,0.588688,0.06534,-0.035714,0.571429,0.5,-0.060812,0.5
2022-10-02,Ligue1,Ajaccio,Clermont,0.433727,0.471756,-0.102706,-0.047619,0.154762,0.6,0.242887,0.429493,0.019265,-0.130952,0.297619,0.4,0.041934,0.0
2022-10-02,Ligue1,Auxerre,Brest,0.056211,0.248161,-0.319711,-0.190476,-0.154762,0.1,0.052047,0.372519,-0.133099,-0.285714,0.214286,0.3,-0.130103,0.5
2022-10-02,Ligue1,Toulouse,Montpellier,0.260236,0.412075,-0.099119,-0.202381,-0.083333,0.4,0.583622,0.544205,-0.090146,-0.202381,0.22619,0.6,-0.162336,1.0
2022-10-02,Ligue1,Troyes,Reims,0.63567,0.590701,0.100054,0.095238,0.380952,0.6,0.164469,0.362595,-0.150637,-0.166667,0.25,0.3,0.273809,0.5
2022-10-02,Ligue1,Lens,Lyon,0.606755,0.55975,0.016921,-0.261905,0.154762,0.5,0.149896,0.451839,-0.267226,-0.309524,-0.119048,0.2,0.245057,1.0
2022-10-02,Ligue1,Monaco,Nantes,0.868841,0.653019,0.259543,0.154762,0.190476,0.8,0.232015,0.438376,-0.162527,0.0,-0.154762,0.5,0.34559,1.0
2022-10-03,SerieA,Verona,Udinese,0.18737,0.371201,-0.092001,-0.321429,0.261905,0.3,1.0,0.716239,0.453435,0.107143,0.107143,1.0,-0.446152,0.0
2022-10-03,EPL,Leicester,Nott'm Forest,0.0,0.217835,-0.157288,-0.238095,-0.488095,0.0,0.018737,0.318182,-0.254492,0.25,-0.5,0.1,-0.099678,1.0
2022-10-03,LaLiga,Vallecano,Elche,0.316447,0.459542,-0.036743,0.095238,-0.0,0.4,0.018737,0.219986,-0.200506,-0.130952,-0.380952,0.1,0.268029,1.0
2022-10-07,Bundesliga,Hoffenheim,Werder Bremen,0.443673,0.543095,0.054353,-0.154762,0.238095,0.5,0.614157,0.670992,0.07172,0.071429,0.22619,0.6,-0.105006,0.0
2022-10-07,Ligue1,Lyon,Toulouse,0.056211,0.424358,-0.398946,-0.47619,-0.071429,0.1,0.589868,0.540736,-0.00718,0.02381,-0.047619,0.6,-0.344268,0.5
2022-10-07,LaLiga,Osasuna,Valencia,0.394402,0.467314,0.099724,-0.047619,0.02381,0.5,0.498496,0.59431,0.114794,0.214286,-0.202381,0.5,-0.046979,0.0
2022-10-08,Ligue1,Reims,Paris SG,0.232015,0.417557,-0.137059,-0.130952,0.059524,0.5,1.0,0.629979,0.141234,-0.607143,0.178571,1.0,-0.233593,0.5
2022-10-08,Ligue1,Marseille,Ajaccio,0.826509,0.67009,0.116426,0.083333,0.047619,0.6,0.260236,0.403053,-0.244909,0.047619,-0.047619,0.4,0.254266,0.0
2022-10-08,EPL,Bournemouth,Leicester,0.418691,0.465024,0.121941,0.0,0.321429,0.5,0.433727,0.507564,-0.045244,0.190476,-0.047619,0.6,0.031363,1.0
2022-10-08,LaLiga,Almeria,Vallecano,0.056211,0.281124,-0.432185,-0.25,-0.214286,0.1,0.589868,0.512353,0.119887,0.130952,0.035714,0.6,-0.407985,1.0
2022-10-08,LaLiga,Ath Madrid,Girona,0.677307,0.613185,0.09263,0.02381,-0.011905,0.6,0.18737,0.397224,-0.100695,0.25,-0.5,0.3,0.243521,1.0
2022-10-08,LaLiga,Sevilla,Ath Bilbao,0.242887,0.395142,-0.033504,-0.02381,-0.154762,0.4,0.906315,0.759473,0.112402,0.571429,-0.083333,0.8,-0.373388,0.5
2022-10-08,LaLiga,Getafe,Real Madrid,0.435115,0.486815,0.049644,0.25,0.190476,0.4,0.710849,0.593477,0.119652,0.071429,-0.083333,0.5,-0.016671,0.0
2022-10-08,SerieA,Sassuolo,Inter,0.743928,0.711659,0.061109,0.380952,0.214286,0.7,0.212353,0.422068,-0.270801,-0.214286,-0.178571,0.3,0.423529,0.0
2022-10-08,EPL,Chelsea,Wolves,0.787647,0.546287,0.148494,0.047619,-0.035714,0.7,0.206107,0.350798,-0.05346,-0.059524,-0.130952,0.3,0.263561,1.0
2022-10-08,SerieA,Milan,Juventus,0.70229,0.585704,-0.036345,-0.047619,-0.035714,0.6,0.573213,0.615337,-0.14796,0.02381,-0.107143,0.6,0.035177,1.0
2022-10-08,EPL,Man City,Southampton,0.895906,0.775642,0.049516,0.22619,-0.154762,0.7,0.093685,0.418737,-0.270972,-0.166667,0.22619,0.2,0.33192,1.0
2022-10-08,EPL,Newcastle,Brentford,0.591256,0.620749,0.075856,0.119048,-0.047619,0.6,0.350682,0.468772,0.018101,-0.297619,0.02381,0.5,0.149257,1.0
2022-10-08,EPL,Brighton,Tottenham,0.554707,0.583067,0.13992,0.202381,-0.297619,0.5,0.503817,0.544205,-0.006255,0.011905,-0.214286,0.4,0.073845,0.0
2022-10-08,Bundesliga,Dortmund,Bayern Munich,0.410132,0.450798,-0.228782,-0.107143,-0.190476,0.4,0.535739,0.647467,-0.156347,-0.464286,-0.047619,0.6,-0.063404,0.5
2022-10-08,Bundesliga,Mainz,RB Leipzig,0.18043,0.40229,-0.221686,-0.047619,-0.214286,0.4,0.646079,0.616031,0.057713,0.178571,0.047619,0.6,-0.274481,0.5
2022-10-08,Bundesliga,Leverkusen,Schalke 04,0.195003,0.334004,-0.13155,0.059524,-0.190476,0.4,0.18737,0.433727,0.015019,0.071429,0.083333,0.3,-0.070729,1.0
2022-10-08,Bundesliga,Bochum,Ein Frankfurt,0.086745,0.270923,-0.183795,-0.107143,0.083333,0.4,0.843858,0.666273,0.110164,0.166667,0.535714,0.7,-0.412102,1.0
2022-10-08,Bundesliga,Augsburg,Wolfsburg,0.850104,0.560652,0.382461,0.190476,0.285714,0.8,0.589868,0.47696,0.145838,0.142857,-0.02381,0.6,0.189616,0.5
2022-10-08,SerieA,Bologna,Sampdoria,0.206107,0.359473,-0.068287,-0.059524,-0.059524,0.3,0.018737,0.318876,-0.248085,0.095238,-0.142857,0.1,0.089389,0.5
2022-10-09,SerieA,Torino,Empoli,0.093685,0.369743,-0.2035,-0.154762,-0.190476,0.2,0.310201,0.423664,0.001032,0.154762,-0.214286,0.4,-0.160114,0.5
2022-10-09,Bundesliga,Hertha,Freiburg,0.377053,0.513116,0.066862,0.095238,0.142857,0.5,0.722415,0.558362,0.047212,-0.238095,0.071429,0.6,-0.011033,0.5
2022-10-09,Ligue1,Lille,Lens,0.353921,0.480153,-0.125366,0.011905,0.25,0.4,0.764053,0.57585,0.119707,-0.238095,0.107143,0.6,-0.093008,1.0
2022-10-09,Ligue1,Rennes,Nantes,0.764053,0.676058,0.225727,0.22619,0.071429,0.6,0.105482,0.326162,-0.150778,-0.107143,-0.22619,0.4,0.369321,1.0
2022-10-09,Ligue1,Clermont,Auxerre,0.579459,0.547814,0.039857,-0.095238,-0.011905,0.6,0.144576,0.345524,-0.247999,-0.190476,-0.214286,0.5,0.220441,1.0
2022-10-09,SerieA,Roma,Lecce,0.646079,0.512353,-0.040587,0.02381,-0.190476,0.6,0.475596,0.516655,0.072011,0.107143,0.083333,0.5,-0.033927,1.0
2022-10-09,SerieA,Cremonese,Napoli,0.227851,0.384663,-0.048108,-0.095238,0.059524,0.5,0.962526,0.637752,0.200723,-0.238095,0.02381,0.9,-0.243004,0.0
2022-10-09,SerieA,Udinese,Atalanta,1.0,0.669743,0.397622,0.25,0.190476,1.0,0.895906,0.599375,0.140447,-0.095238,0.035714,0.7,0.205273,0.5
2022-10-09,Ligue1,Montpellier,Monaco,0.316447,0.416169,-0.084677,-0.166667,0.035714,0.4,0.943789,0.721929,0.226041,0.392857,0.285714,0.9,-0.425557,0.0
2022-10-09,Ligue1,Angers,Strasbourg,0.416378,0.353435,0.199993,-0.154762,0.154762,0.4,0.102012,0.387231,-0.259119,0.0,-0.190476,0.3,0.171693,0.0
2022-10-09,Ligue1,Brest,Lorient,0.175804,0.44712,-0.122625,-0.178571,0.238095,0.5,1.0,0.635392,0.356064,0.119048,0.178571,1.0,-0.371542,0.0
2022-10-09,SerieA,Salernitana,Verona,0.102012,0.257113,-0.13959,0.0,-0.535714,0.3,0.112422,0.38272,-0.260055,-0.130952,0.154762,0.2,-0.079179,1.0
2022-10-09,SerieA,Monza,Spezia,0.74601,0.620541,0.278923,0.22619,0.452381,0.7,0.291464,0.325677,0.007714,-0.011905,-0.178571,0.4,0.364944,1.0
2022-10-09,Ligue1,Nice,Troyes,0.212353,0.442471,-0.101482,0.011905,0.02381,0.3,0.492251,0.547675,0.069532,0.142857,0.27381,0.5,-0.189512,1.0
2022-10-09,Bundesliga,Stuttgart,Union Berlin,0.102012,0.40458,-0.128719,0.107143,-0.27381,0.3,0.503817,0.509022,0.029671,-0.22619,-0.047619,0.4,-0.109582,0.0
2022-10-09,Bundesliga,M'gladbach,FC Koln,0.33102,0.395212,0.002339,-0.154762,-0.214286,0.4,0.632894,0.546495,0.013719,-0.047619,-0.047619,0.6,-0.156391,1.0
2022-10-09,LaLiga,Barcelona,Celta,1.0,0.73449,0.147793,0.25,0.202381,1.0,0.583622,0.452186,-0.056142,-0.011905,0.107143,0.6,0.276627,1.0
2022-10-09,LaLiga,Valladolid,Betis,0.527412,0.488619,-0.046757,0.178571,0.130952,0.6,0.472588,0.494518,0.020398,-0.095238,-0.130952,0.4,0.119581,0.5
2022-10-09,EPL,Everton,Man United,0.795975,0.569396,0.265641,0.130952,0.154762,0.7,0.566273,0.452533,0.072275,0.392857,-0.202381,0.4,0.155861,0.0
2022-10-09,EPL,Arsenal,Liverpool,0.843858,0.648577,0.086079,-0.047619,-0.071429,0.7,0.481147,0.59431,-0.092884,0.011905,-0.02381,0.5,0.1148,1.0
2022-10-09,EPL,West Ham,Fulham,0.521166,0.550729,-0.085911,0.202381,0.154762,0.6,0.353921,0.384039,-0.013656,0.035714,-0.27381,0.4,0.176153,1.0
2022-10-09,LaLiga,Sociedad,Villarreal,0.781402,0.602776,0.037043,0.392857,-0.083333,0.7,0.343743,0.52186,-0.121339,-0.309524,-0.095238,0.5,0.265207,1.0
2022-10-09,LaLiga,Cadiz,Espanol,0.404811,0.412977,0.078883,-0.02381,-0.0,0.5,0.23826,0.456489,-0.137622,0.178571,-0.166667,0.5,0.050638,0.5
2022-10-09,EPL,Crystal Palace,Leeds,0.195003,0.449133,-0.06591,-0.011905,-0.083333,0.4,0.252834,0.429424,-0.117586,-0.238095,-0.130952,0.5,0.031227,1.0
2022-10-10,SerieA,Fiorentina,Lazio,0.291464,0.487439,-0.08401,-0.083333,0.011905,0.4,0.868841,0.799445,0.227798,0.369048,0.107143,0.8,-0.358135,0.0
2022-10-10,EPL,Nott'm Forest,Aston Villa,0.0,0.217418,-0.366537,0.095238,-0.464286,0.0,0.456859,0.511034,0.140591,-0.047619,0.285714,0.5,-0.394124,0.5
2022-10-10,LaLiga,Elche,Mallorca,0.0,0.288619,-0.218295,-0.166667,-0.22619,0.0,0.347675,0.447051,0.016704,-0.119048,-0.166667,0.4,-0.208041,0.5
2022-10-14,EPL,Brentford,Brighton,0.199167,0.307772,-0.081072,-0.357143,-0.321429,0.4,0.299098,0.499722,0.046651,0.119048,-0.27381,0.4,-0.157236,1.0
2022-10-14,Ligue1,Strasbourg,Lille,0.483692,0.475711,-0.171017,0.214286,-0.22619,0.6,0.646079,0.534837,-0.022274,-0.107143,0.547619,0.6,-0.137106,0.0
2022-10-14,LaLiga,Vallecano,Getafe,0.353921,0.427412,0.023884,0.166667,-0.333333,0.4,0.249827,0.448716,0.111868,0.142857,0.214286,0.3,-0.071501,0.5
2022-10-14,Bundesliga,Schalke 04,Hoffenheim,0.112422,0.303609,-0.034428,-0.059524,-0.166667,0.2,0.232477,0.479112,-0.029881,-0.27381,-0.059524,0.4,-0.065494,0.0
2022-10-15,Bundesliga,Werder Bremen,Mainz,0.802221,0.649341,0.335376,0.02381,0.238095,0.7,0.252834,0.451492,-0.095321,0.059524,-0.119048,0.5,0.283227,0.0
