match_date,season,league,home_team,away_team,home_days_rest,home_matches_21d,home_matches_7d,home_matches_14d,home_fatigue_score,home_season_matches,away_days_rest,away_matches_21d,away_matches_7d,away_matches_14d,away_fatigue_score,away_season_matches,rest_asymmetry,actual_result
2021-01-31,2020-21,SerieA,Crotone,Genoa,8,2,0,1,0.05,19,7,2,0,1,-0.05,19,1.0,0.0
2021-01-31,2020-21,SerieA,Napoli,Parma,7,2,0,1,0.0,18,7,2,0,1,0.0,19,0.0,1.0
2021-01-31,2020-21,EPL,Chelsea,Burnley,4,3,1,2,-0.2,20,4,4,1,2,-0.4,19,0.0,1.0
2021-01-31,2020-21,EPL,Leicester,Leeds,4,3,1,2,-0.25,20,5,2,1,1,0.05,19,-1.0,0.0
2021-01-31,2020-21,EPL,West Ham,Liverpool,5,3,1,2,-0.1,20,3,3,1,2,-0.7,20,2.0,0.0
2021-01-31,2020-21,SerieA,Roma,Verona,8,2,0,1,0.05,19,7,2,0,1,-0.05,19,1.0,1.0
2021-01-31,2020-21,Bundesliga,Wolfsburg,Freiburg,8,3,0,2,-0.2,18,8,3,0,2,-0.2,18,0.0,1.0
2021-01-31,2020-21,SerieA,Spezia,Udinese,8,3,0,1,-0.2,19,8,3,0,2,-0.2,19,0.0,0.0
2021-01-31,2020-21,EPL,Brighton,Tottenham,4,3,1,1,-0.15,20,3,3,1,1,-0.65,19,1.0,1.0
2021-01-31,2020-21,Ligue1,Lille,Dijon,7,2,0,1,0.15,21,4,2,1,2,-0.15,21,3.0,1.0
2021-01-31,2020-21,Ligue1,Nantes,Monaco,7,2,0,1,-0.05,21,8,2,0,1,0.05,21,-1.0,0.0
2021-01-31,2020-21,LaLiga,Getafe,Alaves,6,3,1,2,-0.3,19,8,2,0,2,0.1,20,-2.0,0.5
2021-01-31,2020-21,LaLiga,Barcelona,Ath Bilbao,7,1,0,1,0.05,19,6,1,1,1,-0.05,19,1.0,1.0
2021-01-31,2020-21,LaLiga,Granada,Celta,7,3,0,2,-0.2,20,7,2,0,2,0.0,20,0.0,0.5
2021-01-31,2020-21,Ligue1,Strasbourg,Reims,7,2,0,1,0.0,21,7,2,0,1,0.0,21,0.0,0.0
2021-01-31,2020-21,LaLiga,Cadiz,Ath Madrid,8,2,0,2,0.05,20,7,3,0,2,-0.25,18,1.0,0.0
2021-01-31,2020-21,Ligue1,Lorient,Paris SG,4,1,1,1,-0.25,20,9,2,0,1,0.25,21,-5.0,1.0
2021-01-31,2020-21,Ligue1,Brest,Metz,7,2,0,1,0.0,21,7,2,0,1,0.0,21,0.0,0.0
2021-01-31,2020-21,Ligue1,Angers,Nimes,7,2,0,1,-0.4,21,15,1,0,0,0.4,20,-8.0,1.0
2021-01-31,2020-21,Ligue1,Nice,St Etienne,8,2,0,1,0.05,20,7,2,0,1,-0.05,21,1.0,0.0
2021-02-01,2020-21,LaLiga,Betis,Osasuna,9,2,0,2,0.05,20,8,3,0,2,-0.25,20,1.0,1.0
2021-02-02,2020-21,EPL,Wolves,Arsenal,3,3,2,2,-0.6,21,3,4,1,2,-0.8,21,0.0,1.0
2021-02-02,2020-21,EPL,Sheffield United,West Brom,3,3,2,2,-0.6,21,3,4,1,2,-0.8,21,0.0,1.0
2021-02-02,2020-21,EPL,Newcastle,Crystal Palace,3,4,1,3,-0.8,21,3,4,1,2,-0.8,21,0.0,0.0
2021-02-02,2020-21,EPL,Man United,Southampton,3,4,2,3,-0.8,21,3,3,1,2,-0.6,20,0.0,1.0
2021-02-03,2020-21,Ligue1,Strasbourg,Brest,3,3,1,2,-0.6,22,3,3,1,2,-0.6,22,0.0,0.5
2021-02-03,2020-21,Ligue1,Bordeaux,Lille,5,3,1,2,-0.1,22,3,3,1,2,-0.7,22,2.0,0.0
2021-02-03,2020-21,Ligue1,Metz,Montpellier,3,3,1,2,-0.65,22,4,3,1,2,-0.15,22,-1.0,0.5
2021-02-03,2020-21,Ligue1,Reims,Angers,3,3,1,2,-0.6,22,3,3,1,2,-0.6,22,0.0,0.5
2021-02-03,2020-21,Ligue1,Rennes,Lorient,10,2,0,1,0.35,21,3,2,1,2,-0.75,21,7.0,0.5
2021-02-03,2020-21,Ligue1,Dijon,Lyon,3,3,1,3,-0.7,22,5,3,1,2,-0.1,22,-2.0,0.0
2021-02-03,2020-21,EPL,Liverpool,Brighton,3,4,2,3,-0.8,21,3,3,1,2,-0.6,21,0.0,0.0
2021-02-03,2020-21,Ligue1,Monaco,Nice,3,3,1,2,-0.6,22,3,3,1,2,-0.6,21,0.0,1.0
2021-02-03,2020-21,Ligue1,Lens,Marseille,4,4,1,2,-0.75,22,11,3,0,1,0.15,20,-7.0,0.5
2021-02-03,2020-21,EPL,Aston Villa,West Ham,4,4,1,3,-0.35,19,3,4,1,2,-0.85,21,1.0,0.0
2021-02-03,2020-21,EPL,Fulham,Leicester,4,4,1,2,-0.35,20,3,4,1,2,-0.85,21,1.0,0.0
2021-02-03,2020-21,EPL,Burnley,Man City,3,4,1,3,-0.85,20,4,4,1,2,-0.35,20,-1.0,0.0
2021-02-03,2020-21,EPL,Leeds,Everton,3,3,1,2,-0.65,20,4,2,1,2,0.05,19,-1.0,0.0
2021-02-03,2020-21,Ligue1,St Etienne,Nantes,3,3,1,2,-0.6,22,3,3,1,2,-0.6,22,0.0,0.5
2021-02-03,2020-21,Ligue1,Paris SG,Nimes,3,3,1,2,-0.6,22,3,2,1,1,-0.4,21,0.0,1.0
2021-02-04,2020-21,EPL,Tottenham,Chelsea,4,3,1,2,-0.2,20,4,4,1,2,-0.4,21,0.0,0.0
2021-02-05,2020-21,LaLiga,Alaves,Valladolid,5,3,1,2,-0.3,21,7,3,0,1,-0.1,21,-2.0,1.0
2021-02-05,2020-21,SerieA,Fiorentina,Inter,7,3,0,2,-0.15,20,6,3,1,2,-0.25,20,1.0,0.0
2021-02-05,2020-21,Bundesliga,Hertha,Bayern Munich,6,4,1,2,-0.4,19,6,4,1,2,-0.4,19,0.0,0.0
2021-02-06,2020-21,EPL,Burnley,Brighton,3,4,2,3,-0.8,21,3,3,2,3,-0.6,22,0.0,0.5
2021-02-06,2020-21,EPL,Newcastle,Southampton,4,5,1,3,-0.6,22,4,3,1,3,-0.2,21,0.0,1.0
2021-02-06,2020-21,EPL,Fulham,West Ham,3,4,1,3,-0.8,21,3,4,2,3,-0.8,22,0.0,0.5
2021-02-06,2020-21,EPL,Man United,Everton,4,5,1,3,-0.55,22,3,3,1,3,-0.65,20,1.0,0.5
2021-02-06,2020-21,SerieA,Atalanta,Torino,6,4,1,1,-0.5,20,8,2,0,1,0.1,20,-2.0,0.5
2021-02-06,2020-21,SerieA,Sassuolo,Spezia,6,3,1,2,-0.2,20,6,2,1,1,0.0,20,0.0,0.0
2021-02-06,2020-21,LaLiga,Sevilla,Getafe,7,3,0,1,-0.15,20,6,3,1,2,-0.25,20,1.0,1.0
2021-02-06,2020-21,SerieA,Genoa,Napoli,6,3,1,2,-0.2,20,6,3,1,2,-0.2,19,0.0,1.0
2021-02-06,2020-21,SerieA,Juventus,Roma,7,3,0,2,-0.15,19,6,2,1,1,-0.05,20,1.0,1.0
2021-02-06,2020-21,LaLiga,Huesca,Real Madrid,8,3,0,1,-0.15,21,7,2,0,1,-0.05,20,1.0,0.0
2021-02-06,2020-21,LaLiga,Elche,Villarreal,7,3,0,2,-0.2,19,7,3,0,1,-0.2,21,0.0,0.5
2021-02-06,2020-21,Bundesliga,M'gladbach,FC Koln,7,3,0,1,-0.15,19,6,3,1,2,-0.25,19,1.0,0.0
2021-02-06,2020-21,Bundesliga,Schalke 04,RB Leipzig,7,4,0,2,-0.4,19,7,3,0,1,-0.2,19,0.0,0.0
2021-02-06,2020-21,Bundesliga,Mainz,Union Berlin,8,3,0,1,-0.15,19,7,3,0,1,-0.25,19,1.0,1.0
2021-02-06,2020-21,Bundesliga,Leverkusen,Stuttgart,7,3,0,1,-0.25,19,8,3,0,1,-0.15,19,-1.0,1.0
2021-02-06,2020-21,Bundesliga,Freiburg,Dortmund,6,4,1,1,-0.45,19,7,3,0,1,-0.15,19,-1.0,1.0
2021-02-06,2020-21,Bundesliga,Augsburg,Wolfsburg,7,3,0,1,-0.15,19,6,3,1,1,-0.25,19,1.0,0.0
2021-02-06,2020-21,LaLiga,Levante,Granada,7,3,0,1,-0.15,20,6,3,1,2,-0.25,21,1.0,0.5
2021-02-06,2020-21,Ligue1,Lens,Rennes,3,5,1,2,-1.0,23,3,3,1,2,-0.6,22,0.0,0.5
2021-02-06,2020-21,Ligue1,Lyon,Strasbourg,3,4,1,3,-0.8,23,3,4,2,3,-0.8,23,0.0,1.0
2021-02-06,2020-21,Ligue1,Lorient,Reims,3,3,2,3,-0.6,22,3,4,2,3,-0.8,23,0.0,1.0
2021-02-06,2020-21,EPL,Aston Villa,Arsenal,3,5,1,3,-1.05,20,4,4,1,3,-0.35,22,-1.0,1.0
2021-02-07,2020-21,LaLiga,Betis,Barcelona,6,3,1,1,-0.25,21,7,2,0,1,0.05,20,-1.0,0.0
2021-02-07,2020-21,LaLiga,Osasuna,Eibar,6,3,1,1,-0.3,21,8,3,0,1,-0.1,21,-2.0,1.0
2021-02-07,2020-21,SerieA,Lazio,Cagliari,7,2,0,1,0.0,20,7,3,0,1,-0.2,20,0.0,1.0
2021-02-07,2020-21,SerieA,Parma,Bologna,7,2,0,1,-0.05,20,8,2,0,1,0.05,20,-1.0,0.0
2021-02-07,2020-21,EPL,Sheffield United,Chelsea,5,3,1,3,-0.1,22,3,4,1,3,-0.9,22,2.0,0.0
2021-02-07,2020-21,SerieA,Milan,Crotone,8,3,0,1,-0.15,20,7,2,0,1,-0.05,20,1.0,1.0
2021-02-07,2020-21,EPL,Liverpool,Man City,4,4,1,3,-0.4,22,4,4,1,3,-0.4,21,0.0,0.0
2021-02-07,2020-21,EPL,Wolves,Leicester,5,3,1,3,-0.15,22,4,4,1,3,-0.45,22,1.0,0.5
2021-02-07,2020-21,EPL,Tottenham,West Brom,3,3,1,3,-0.7,21,5,4,1,3,-0.3,22,-2.0,1.0
2021-02-07,2020-21,Ligue1,Brest,Bordeaux,4,3,1,2,-0.2,23,4,3,1,2,-0.2,23,0.0,1.0
2021-02-07,2020-21,Ligue1,Montpellier,Dijon,4,3,1,2,-0.2,23,4,4,1,3,-0.4,23,0.0,1.0
2021-02-07,2020-21,Ligue1,Nice,Angers,4,3,1,2,-0.2,22,4,3,1,2,-0.2,23,0.0,1.0
2021-02-07,2020-21,Ligue1,Nimes,Monaco,4,2,1,2,0.0,22,4,3,1,2,-0.2,23,0.0,0.0
2021-02-07,2020-21,Ligue1,St Etienne,Metz,4,3,1,2,-0.2,23,4,3,1,2,-0.2,23,0.0,1.0
2021-02-07,2020-21,Ligue1,Nantes,Lille,4,3,1,2,-0.2,23,4,3,1,2,-0.2,23,0.0,0.0
2021-02-07,2020-21,SerieA,Udinese,Verona,7,3,0,1,-0.2,20,7,2,0,1,0.0,20,0.0,1.0
2021-02-07,2020-21,Ligue1,Marseille,Paris SG,4,3,1,1,-0.2,21,4,3,1,2,-0.2,23,0.0,0.0
2021-02-07,2020-21,LaLiga,Sociedad,Cadiz,8,2,0,1,0.05,21,7,3,0,1,-0.25,21,1.0,1.0
2021-02-07,2020-21,Bundesliga,Hoffenheim,Ein Frankfurt,8,3,0,1,-0.2,19,8,3,0,1,-0.2,19,0.0,0.0
2021-02-07,2020-21,SerieA,Benevento,Sampdoria,8,2,0,1,0.0,20,8,2,0,1,0.0,20,0.0,0.5
2021-02-07,2020-21,LaLiga,Ath Bilbao,Valencia,7,2,0,2,-0.05,20,8,3,0,1,-0.15,21,-1.0,0.5
2021-02-08,2020-21,EPL,Leeds,Crystal Palace,5,3,1,3,-0.25,21,6,3,1,3,-0.15,22,-1.0,1.0
2021-02-08,2020-21,LaLiga,Ath Madrid,Celta,8,3,0,1,-0.2,19,8,3,0,1,-0.2,21,0.0,0.5
2021-02-09,2020-21,LaLiga,Real Madrid,Getafe,3,3,1,2,-0.6,21,3,4,1,2,-0.8,21,0.0,1.0
2021-02-12,2020-21,LaLiga,Celta,Elche,4,3,1,2,-0.3,22,6,3,1,2,-0.1,20,-2.0,1.0
2021-02-12,2020-21,Bundesliga,RB Leipzig,Augsburg,6,3,1,2,-0.2,20,6,3,1,2,-0.2,20,0.0,1.0
2021-02-12,2020-21,SerieA,Bologna,Benevento,5,3,1,2,-0.2,21,5,2,1,2,0.0,21,0.0,0.5
2021-02-13,2020-21,LaLiga,Granada,Ath Madrid,7,3,0,2,-0.1,22,5,3,1,2,-0.3,20,2.0,0.0
2021-02-13,2020-21,LaLiga,Sevilla,Huesca,7,2,0,1,0.0,21,7,2,0,1,0.0,22,0.0,1.0
2021-02-13,2020-21,SerieA,Napoli,Juventus,7,3,0,2,-0.2,20,7,3,0,1,-0.2,20,0.0,1.0
2021-02-13,2020-21,SerieA,Torino,Genoa,7,2,0,1,0.0,21,7,3,0,2,-0.2,21,0.0,0.5
2021-02-13,2020-21,Ligue1,Lyon,Montpellier,7,4,0,2,-0.35,24,6,3,1,2,-0.25,24,1.0,0.0
2021-02-13,2020-21,Ligue1,Reims,Lens,7,4,0,3,-0.4,24,7,3,0,2,-0.2,24,0.0,0.5
2021-02-13,2020-21,Ligue1,Paris SG,Nice,6,3,1,3,-0.2,24,6,3,1,3,-0.2,23,0.0,1.0
2021-02-13,2020-21,SerieA,Spezia,Milan,7,2,0,2,0.05,21,6,2,1,1,-0.05,21,1.0,1.0
2021-02-13,2020-21,LaLiga,Eibar,Valladolid,6,3,1,1,-0.3,22,8,2,0,1,0.1,22,-2.0,0.5
2021-02-13,2020-21,LaLiga,Barcelona,Alaves,6,3,1,2,-0.3,21,8,2,0,2,0.1,22,-2.0,1.0
2021-02-13,2020-21,Bundesliga,Dortmund,Hoffenheim,7,2,0,1,0.05,20,6,3,1,1,-0.25,20,1.0,0.5
2021-02-13,2020-21,Bundesliga,Leverkusen,Mainz,7,2,0,1,0.0,20,7,2,0,1,0.0,20,0.0,0.5
2021-02-13,2020-21,EPL,Man City,Tottenham,6,4,1,2,-0.4,22,6,4,1,3,-0.4,22,0.0,1.0
2021-02-13,2020-21,EPL,Crystal Palace,Burnley,5,4,1,2,-0.5,23,7,4,0,3,-0.3,22,-2.0,0.0
2021-02-13,2020-21,EPL,Leicester,Liverpool,6,4,1,3,-0.4,23,6,4,1,3,-0.4,23,0.0,1.0
2021-02-13,2020-21,EPL,Brighton,Aston Villa,7,4,0,3,-0.4,23,7,4,0,2,-0.4,21,0.0,0.5
2021-02-13,2020-21,Bundesliga,Union Berlin,Schalke 04,7,2,0,1,0.0,20,7,3,0,1,-0.2,20,0.0,0.5
2021-02-13,2020-21,Bundesliga,Werder Bremen,Freiburg,14,1,0,0,0.35,19,7,2,0,2,-0.35,20,7.0,0.5
2021-02-13,2020-21,Bundesliga,Stuttgart,Hertha,7,2,0,1,-0.05,20,8,2,0,1,0.05,20,-1.0,0.5
2021-02-14,2020-21,Bundesliga,Ein Frankfurt,FC Koln,7,2,0,1,-0.05,20,8,2,0,1,0.05,20,-1.0,1.0
2021-02-14,2020-21,SerieA,Crotone,Sassuolo,7,2,0,1,-0.05,21,8,2,0,1,0.05,21,-1.0,0.0
2021-02-14,2020-21,EPL,Southampton,Wolves,8,4,0,2,-0.35,22,7,4,0,2,-0.45,23,1.0,0.0
2021-02-14,2020-21,EPL,West Brom,Man United,7,4,0,2,-0.45,23,8,4,0,2,-0.35,23,-1.0,0.5
2021-02-14,2020-21,EPL,Arsenal,Leeds,8,4,0,2,-0.3,23,6,4,1,2,-0.5,22,2.0,1.0
2021-02-14,2020-21,EPL,Everton,Fulham,8,4,0,2,-0.4,21,8,4,0,2,-0.4,22,0.0,0.0
2021-02-14,2020-21,SerieA,Roma,Udinese,8,2,0,1,0.05,21,7,2,0,1,-0.05,21,1.0,1.0
2021-02-14,2020-21,SerieA,Sampdoria,Fiorentina,7,2,0,1,-0.1,21,9,2,0,1,0.1,21,-2.0,1.0
2021-02-14,2020-21,Bundesliga,Wolfsburg,M'gladbach,8,2,0,1,0.0,20,8,2,0,1,0.0,20,0.0,0.5
2021-02-14,2020-21,SerieA,Inter,Lazio,9,2,0,1,0.1,21,7,2,0,1,-0.1,21,2.0,1.0
2021-02-14,2020-21,LaLiga,Real Madrid,Valencia,5,3,1,2,-0.3,22,7,2,0,1,0.1,22,-2.0,1.0
2021-02-14,2020-21,SerieA,Cagliari,Atalanta,7,2,0,1,-0.05,21,8,2,0,1,0.05,21,-1.0,0.0
2021-02-14,2020-21,Ligue1,Bordeaux,Marseille,7,3,0,2,-0.2,24,7,2,0,2,0.0,22,0.0,0.5
2021-02-14,2020-21,Ligue1,Lille,Brest,7,3,0,2,-0.2,24,7,3,0,2,-0.2,24,0.0,0.5
2021-02-14,2020-21,Ligue1,Rennes,St Etienne,8,2,0,2,0.05,23,7,3,0,2,-0.25,24,1.0,0.0
2021-02-14,2020-21,Ligue1,Metz,Strasbourg,7,3,0,2,-0.25,24,8,3,0,2,-0.15,24,-1.0,0.0
2021-02-14,2020-21,Ligue1,Dijon,Nimes,7,4,0,2,-0.4,24,7,3,0,2,-0.2,23,0.0,0.0
2021-02-14,2020-21,LaLiga,Villarreal,Betis,8,2,0,1,0.05,22,7,2,0,2,-0.05,22,1.0,0.0
2021-02-14,2020-21,LaLiga,Levante,Osasuna,8,2,0,1,0.05,21,7,2,0,2,-0.05,22,1.0,0.0
2021-02-14,2020-21,Ligue1,Angers,Nantes,7,3,0,2,-0.2,24,7,3,0,2,-0.2,24,0.0,0.0
2021-02-14,2020-21,Ligue1,Monaco,Lorient,7,3,0,2,-0.25,24,8,4,0,2,-0.35,23,-1.0,0.5
2021-02-14,2020-21,LaLiga,Getafe,Sociedad,5,4,1,2,-0.5,22,7,2,0,1,0.1,22,-2.0,0.0
2021-02-15,2020-21,Bundesliga,Bayern Munich,Bielefeld,10,2,0,1,-0.25,20,15,1,0,0,0.25,19,-5.0,0.5
2021-02-15,2020-21,EPL,Chelsea,Newcastle,8,4,0,2,-0.45,23,9,4,0,2,-0.35,23,-1.0,1.0
2021-02-15,2020-21,EPL,West Ham,Sheffield United,9,4,0,2,-0.35,23,8,4,0,2,-0.45,23,1.0,1.0
2021-02-15,2020-21,SerieA,Verona,Parma,8,2,0,1,0.0,21,8,2,0,1,0.0,21,0.0,1.0
2021-02-15,2020-21,LaLiga,Cadiz,Ath Bilbao,8,2,0,1,0.0,22,8,2,0,1,0.0,21,0.0,0.0
2021-02-17,2020-21,EPL,Everton,Man City,3,4,1,2,-0.85,22,4,4,1,2,-0.35,23,-1.0,0.0
2021-02-17,2020-21,EPL,Burnley,Fulham,4,4,1,2,-0.35,23,3,4,1,2,-0.85,23,1.0,0.5
2021-02-17,2020-21,Ligue1,Marseille,Nice,3,3,1,2,-0.65,23,4,4,1,2,-0.35,24,-1.0,1.0
2021-02-17,2020-21,LaLiga,Levante,Ath Madrid,3,3,1,2,-0.65,22,4,3,1,2,-0.15,21,-1.0,0.5
2021-02-19,2020-21,Ligue1,Brest,Lyon,5,4,1,2,-0.45,25,6,3,1,2,-0.15,25,-1.0,0.0
2021-02-19,2020-21,SerieA,Cagliari,Torino,5,3,1,2,-0.25,22,6,2,1,2,0.05,22,-1.0,0.0
2021-02-19,2020-21,SerieA,Fiorentina,Spezia,5,2,1,1,-0.05,22,6,3,1,2,-0.15,22,-1.0,1.0
2021-02-19,2020-21,Bundesliga,Bielefeld,Wolfsburg,4,2,1,1,-0.05,20,5,3,1,2,-0.15,21,-1.0,0.0
2021-02-19,2020-21,LaLiga,Betis,Getafe,5,3,1,2,-0.2,23,5,4,1,3,-0.4,23,0.0,1.0
2021-02-19,2020-21,EPL,Wolves,Leeds,5,4,1,2,-0.4,24,5,4,1,2,-0.4,23,0.0,1.0
2021-02-20,2020-21,EPL,Fulham,Sheffield United,3,4,2,2,-0.9,24,5,3,1,2,-0.1,24,-2.0,1.0
2021-02-20,2020-21,EPL,Liverpool,Everton,7,4,0,2,-0.2,24,3,4,2,2,-1.0,23,4.0,0.0
2021-02-20,2020-21,LaLiga,Valladolid,Real Madrid,7,2,0,1,0.05,23,6,3,1,2,-0.25,23,1.0,0.0
2021-02-20,2020-21,EPL,Burnley,West Brom,3,5,1,2,-1.15,24,6,3,1,2,-0.05,24,-3.0,0.5
2021-02-20,2020-21,LaLiga,Ath Madrid,Levante,3,4,1,3,-0.8,22,3,3,2,2,-0.6,23,0.0,0.0
2021-02-20,2020-21,EPL,Southampton,Chelsea,6,3,1,1,-0.15,23,5,4,1,2,-0.45,24,1.0,0.5
2021-02-20,2020-21,Ligue1,St Etienne,Reims,6,4,1,2,-0.45,25,7,4,0,1,-0.35,25,-1.0,0.5
2021-02-20,2020-21,Ligue1,Nantes,Marseille,6,4,1,2,-0.25,25,3,4,2,3,-0.95,24,3.0,0.5
2021-02-20,2020-21,LaLiga,Valencia,Celta,6,2,1,2,-0.1,23,8,3,0,2,-0.1,23,-2.0,1.0
2021-02-20,2020-21,LaLiga,Elche,Eibar,8,2,0,1,0.05,21,7,2,0,2,-0.05,23,1.0,1.0
2021-02-20,2020-21,Bundesliga,FC Koln,Stuttgart,6,3,1,1,-0.25,21,7,2,0,1,0.05,21,-1.0,0.0
2021-02-20,2020-21,SerieA,Sassuolo,Bologna,6,3,1,1,-0.3,22,8,2,0,2,0.1,22,-2.0,0.5
2021-02-20,2020-21,SerieA,Genoa,Verona,7,3,0,1,-0.1,22,5,3,1,2,-0.3,22,2.0,0.5
2021-02-20,2020-21,SerieA,Lazio,Sampdoria,6,3,1,2,-0.2,22,6,2,1,2,0.0,22,0.0,1.0
2021-02-20,2020-21,Bundesliga,Ein Frankfurt,Bayern Munich,6,2,1,2,0.05,21,5,2,1,1,-0.05,21,1.0,1.0
2021-02-20,2020-21,Bundesliga,Schalke 04,Dortmund,7,2,0,1,0.0,21,7,2,0,1,0.0,21,0.0,0.0
2021-02-20,2020-21,Bundesliga,M'gladbach,Mainz,6,2,1,1,-0.05,21,7,2,0,1,0.05,21,-1.0,0.0
2021-02-20,2020-21,Bundesliga,Freiburg,Union Berlin,7,3,0,1,-0.2,21,7,2,0,1,0.0,21,0.0,0.0
2021-02-21,2020-21,Bundesliga,Hertha,RB Leipzig,8,2,0,1,-0.05,21,9,2,0,1,0.05,21,-1.0,0.0
2021-02-21,2020-21,EPL,Arsenal,Man City,7,3,0,1,-0.05,24,4,4,1,2,-0.55,24,3.0,0.0
2021-02-21,2020-21,LaLiga,Ath Bilbao,Villarreal,6,2,1,1,-0.05,22,7,2,0,1,0.05,23,-1.0,0.5
2021-02-21,2020-21,LaLiga,Huesca,Granada,8,2,0,1,0.0,23,8,2,0,1,0.0,23,0.0,1.0
2021-02-21,2020-21,LaLiga,Sociedad,Alaves,7,2,0,1,-0.05,23,8,2,0,1,0.05,23,-1.0,1.0
2021-02-21,2020-21,LaLiga,Barcelona,Cadiz,8,2,0,1,0.1,22,6,2,1,1,-0.1,23,2.0,0.5
2021-02-21,2020-21,EPL,Man United,Newcastle,7,3,0,1,-0.15,24,6,3,1,1,-0.25,24,1.0,1.0
2021-02-21,2020-21,EPL,Aston Villa,Leicester,8,3,0,1,-0.2,22,8,3,0,1,-0.2,24,0.0,0.0
2021-02-21,2020-21,Ligue1,Montpellier,Rennes,8,3,0,1,-0.15,25,7,3,0,1,-0.25,24,1.0,1.0
2021-02-21,2020-21,Bundesliga,Augsburg,Leverkusen,9,2,0,1,0.05,21,8,2,0,1,-0.05,21,1.0,0.5
2021-02-21,2020-21,Ligue1,Lens,Dijon,8,3,0,1,-0.15,25,7,3,0,1,-0.25,25,1.0,1.0
2021-02-21,2020-21,SerieA,Benevento,Roma,9,2,0,1,0.1,22,7,2,0,1,-0.1,22,2.0,0.5
2021-02-21,2020-21,SerieA,Milan,Inter,8,2,0,1,0.05,22,7,2,0,1,-0.05,22,1.0,0.0
2021-02-21,2020-21,SerieA,Atalanta,Napoli,7,2,0,1,-0.05,22,8,2,0,1,0.05,21,-1.0,1.0
2021-02-21,2020-21,Ligue1,Nice,Metz,4,4,1,2,-0.55,25,7,3,0,1,-0.05,25,-3.0,0.0
2021-02-21,2020-21,Bundesliga,Hoffenheim,Werder Bremen,8,2,0,1,0.0,21,8,1,0,1,0.0,20,0.0,1.0
2021-02-21,2020-21,EPL,West Ham,Tottenham,6,3,1,1,-0.3,24,8,3,0,1,-0.1,23,-2.0,1.0
2021-02-21,2020-21,Ligue1,Nimes,Bordeaux,7,3,0,1,-0.2,24,7,3,0,1,-0.2,25,0.0,1.0
2021-02-21,2020-21,Ligue1,Strasbourg,Angers,7,3,0,1,-0.2,25,7,3,0,1,-0.2,25,0.0,0.5
2021-02-21,2020-21,Ligue1,Lorient,Lille,7,3,0,1,-0.2,24,7,3,0,1,-0.2,25,0.0,0.0
2021-02-21,2020-21,Ligue1,Paris SG,Monaco,8,3,0,1,-0.15,25,7,3,0,1,-0.25,25,1.0,0.0
2021-02-21,2020-21,SerieA,Parma,Udinese,6,2,1,1,-0.05,22,7,2,0,1,0.05,22,-1.0,0.5
2021-02-22,2020-21,LaLiga,Osasuna,Sevilla,8,2,0,1,-0.05,23,9,2,0,1,0.05,22,-1.0,0.0
2021-02-22,2020-21,EPL,Brighton,Crystal Palace,9,3,0,1,-0.2,24,9,3,0,1,-0.2,24,0.0,0.0
2021-02-22,2020-21,SerieA,Juventus,Crotone,9,2,0,1,0.05,21,8,2,0,1,-0.05,22,1.0,1.0
2021-02-23,2020-21,EPL,Leeds,Southampton,4,4,1,2,-0.35,24,3,3,1,2,-0.65,24,1.0,1.0
2021-02-24,2020-21,Ligue1,Nimes,Lorient,3,3,1,2,-0.6,25,3,3,1,2,-0.6,25,0.0,1.0
2021-02-24,2020-21,LaLiga,Barcelona,Elche,3,3,1,2,-0.65,23,4,3,1,2,-0.15,22,-1.0,1.0
2021-02-26,2020-21,Ligue1,Rennes,Nice,5,3,1,2,-0.2,25,5,4,1,3,-0.4,26,0.0,0.0
2021-02-26,2020-21,Bundesliga,Werder Bremen,Ein Frankfurt,5,2,1,2,-0.05,21,6,3,1,2,-0.15,22,-1.0,1.0
2021-02-26,2020-21,LaLiga,Levante,Ath Bilbao,6,4,1,3,-0.35,24,5,3,1,2,-0.25,23,1.0,0.5
2021-02-27,2020-21,EPL,West Brom,Brighton,7,3,0,2,-0.1,25,5,2,1,1,-0.1,25,2.0,1.0
2021-02-27,2020-21,EPL,Newcastle,Wolves,6,2,1,2,-0.1,25,8,3,0,2,-0.1,25,-2.0,0.5
2021-02-27,2020-21,SerieA,Bologna,Lazio,7,3,0,1,-0.2,23,7,3,0,2,-0.2,23,0.0,1.0
2021-02-27,2020-21,Ligue1,Bordeaux,Metz,6,3,1,2,-0.2,26,6,3,1,2,-0.2,26,0.0,0.0
2021-02-27,2020-21,Ligue1,Dijon,Paris SG,6,3,1,2,-0.2,26,6,3,1,1,-0.2,26,0.0,0.0
2021-02-27,2020-21,SerieA,Verona,Juventus,7,3,0,2,-0.1,23,5,2,1,1,-0.1,22,2.0,0.5
2021-02-27,2020-21,LaLiga,Getafe,Valencia,8,3,0,2,-0.15,24,7,3,0,2,-0.25,24,1.0,1.0
2021-02-27,2020-21,EPL,Leeds,Aston Villa,4,4,1,3,-0.5,25,6,2,1,1,0.1,23,-2.0,0.0
2021-02-27,2020-21,EPL,Man City,West Ham,6,4,1,2,-0.4,25,6,2,1,2,0.0,25,0.0,1.0
2021-02-27,2020-21,LaLiga,Alaves,Osasuna,6,2,1,1,0.05,24,5,3,1,2,-0.25,24,1.0,0.0
2021-02-27,2020-21,Bundesliga,Dortmund,Bielefeld,7,2,0,1,-0.05,22,8,2,0,2,0.05,21,-1.0,1.0
