match_date,season,league,home_team,away_team,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_win_rate,h2h_goal_diff_avg,h2h_meetings,h2h_dominance,revenge_factor,post_loss_bounce,post_loss_bounce_away,season_position_proxy,is_early_season,home_unbeaten_run,away_unbeaten_run,actual_result
2023-04-14,2022-23,Ligue1,Toulouse,Lyon,0,0,1,0.0,0.0,1,-0.45,0,0,0,30,0,1,6,0.0
2023-04-14,2022-23,LaLiga,Vallecano,Osasuna,0,3,0,0.0,-1.666667,3,-0.45,1,1,0,28,0,0,2,1.0
2023-04-14,2022-23,Bundesliga,Schalke 04,Hertha,0,3,0,0.0,-1.666667,3,-0.45,1,1,1,27,0,0,0,1.0
2023-04-14,2022-23,SerieA,Spezia,Lazio,0,5,0,0.0,-2.4,5,-0.45,1,0,0,29,0,2,7,0.0
2023-04-15,2022-23,EPL,Southampton,Crystal Palace,1,3,1,0.2,-0.2,5,-0.25,1,1,0,30,0,0,2,0.0
2023-04-15,2022-23,EPL,Tottenham,Bournemouth,1,0,0,1.0,1.0,1,0.55,0,0,0,30,0,4,1,0.0
2023-04-15,2022-23,Bundesliga,Bayern Munich,Hoffenheim,3,1,1,0.6,1.2,5,0.15,0,0,0,27,0,2,3,0.5
2023-04-15,2022-23,Bundesliga,FC Koln,Mainz,2,2,1,0.4,-0.8,5,-0.05,1,0,0,27,0,2,8,0.5
2023-04-15,2022-23,Bundesliga,RB Leipzig,Augsburg,3,0,2,0.6,1.4,5,0.15,0,0,1,27,0,1,0,1.0
2023-04-15,2022-23,Bundesliga,Stuttgart,Dortmund,1,4,0,0.2,-1.0,5,-0.25,1,0,0,27,0,1,1,0.5
2023-04-15,2022-23,Bundesliga,Ein Frankfurt,M'gladbach,2,1,2,0.4,-0.2,5,-0.05,0,1,0,27,0,0,3,0.5
2023-04-15,2022-23,Ligue1,Paris SG,Lens,1,2,2,0.2,-0.4,5,-0.25,1,0,0,30,0,1,7,1.0
2023-04-15,2022-23,SerieA,Napoli,Verona,2,1,2,0.4,0.4,5,-0.05,0,0,0,29,0,1,1,0.5
2023-04-15,2022-23,SerieA,Bologna,Milan,0,4,1,0.0,-1.4,5,-0.45,1,0,0,29,0,4,2,0.5
2023-04-15,2022-23,SerieA,Inter,Monza,0,0,1,0.0,0.0,1,-0.45,0,0,0,29,0,1,1,0.0
2023-04-15,2022-23,EPL,Chelsea,Brighton,1,1,3,0.2,-0.2,5,-0.25,1,1,1,30,0,0,0,0.0
2023-04-15,2022-23,EPL,Everton,Fulham,1,1,1,0.333333,-0.333333,3,-0.116667,0,1,1,30,0,0,0,0.0
2023-04-15,2022-23,EPL,Aston Villa,Newcastle,2,2,1,0.4,-0.2,5,-0.05,1,0,0,30,0,7,5,1.0
2023-04-15,2022-23,EPL,Wolves,Brentford,1,1,1,0.333333,-0.333333,3,-0.116667,0,0,1,30,0,2,0,1.0
2023-04-15,2022-23,EPL,Man City,Leicester,4,1,0,0.8,0.8,5,0.35,0,0,1,29,0,8,0,1.0
2023-04-15,2022-23,LaLiga,Villarreal,Valladolid,3,0,0,1.0,2.333333,3,0.55,0,0,0,28,0,6,1,0.0
2023-04-15,2022-23,Ligue1,Rennes,Reims,1,2,2,0.2,-0.6,5,-0.25,1,1,0,30,0,0,2,1.0
2023-04-15,2022-23,LaLiga,Ath Bilbao,Sociedad,1,2,2,0.2,0.2,5,-0.25,1,0,0,28,0,3,1,1.0
2023-04-15,2022-23,LaLiga,Betis,Espanol,1,1,1,0.333333,0.666667,3,-0.116667,1,1,1,28,0,0,0,1.0
2023-04-15,2022-23,LaLiga,Cadiz,Real Madrid,1,2,2,0.2,-0.6,5,-0.25,1,0,1,28,0,1,0,0.0
2023-04-16,2022-23,LaLiga,Valencia,Sevilla,0,3,2,0.0,-0.8,5,-0.45,0,1,0,28,0,0,2,0.0
2023-04-16,2022-23,LaLiga,Girona,Elche,1,0,0,1.0,1.0,1,0.55,0,0,1,28,0,3,0,1.0
2023-04-16,2022-23,SerieA,Torino,Salernitana,2,0,1,0.666667,1.666667,3,0.216667,0,1,0,29,0,0,6,0.5
2023-04-16,2022-23,SerieA,Sassuolo,Juventus,1,4,0,0.2,-1.4,5,-0.25,1,1,1,29,0,0,0,1.0
2023-04-16,2022-23,SerieA,Roma,Udinese,3,1,1,0.6,0.2,5,0.15,1,0,0,29,0,2,1,1.0
2023-04-16,2022-23,LaLiga,Ath Madrid,Almeria,0,0,1,0.0,0.0,1,-0.45,0,0,0,28,0,12,3,1.0
2023-04-16,2022-23,Ligue1,Strasbourg,Ajaccio,0,1,0,0.0,-2.0,1,-0.45,1,1,1,30,0,0,0,1.0
2023-04-16,2022-23,Ligue1,Clermont,Angers,2,0,1,0.666667,0.666667,3,0.216667,0,0,0,30,0,2,2,1.0
2023-04-16,2022-23,Ligue1,Brest,Nice,1,4,0,0.2,-0.8,5,-0.25,1,0,1,30,0,3,0,1.0
2023-04-16,2022-23,Ligue1,Auxerre,Nantes,0,1,0,0.0,-1.0,1,-0.45,1,0,0,30,0,2,1,1.0
2023-04-16,2022-23,Ligue1,Lille,Montpellier,4,0,1,0.8,1.0,5,0.35,0,1,1,30,0,0,0,1.0
2023-04-16,2022-23,SerieA,Lecce,Sampdoria,1,0,0,1.0,2.0,1,0.55,0,1,1,29,0,0,0,0.5
2023-04-16,2022-23,LaLiga,Getafe,Barcelona,1,3,1,0.2,-0.8,5,-0.25,1,1,0,28,0,0,5,0.5
2023-04-16,2022-23,Ligue1,Marseille,Troyes,2,0,1,0.666667,1.0,3,0.216667,0,0,1,30,0,5,0,1.0
2023-04-16,2022-23,Bundesliga,Werder Bremen,Freiburg,0,1,2,0.0,-0.666667,3,-0.45,1,0,1,27,0,1,0,0.0
2023-04-16,2022-23,Bundesliga,Wolfsburg,Leverkusen,2,1,2,0.4,0.2,5,-0.05,0,1,0,27,0,0,6,0.5
2023-04-16,2022-23,Bundesliga,Union Berlin,Bochum,2,1,0,0.666667,0.333333,3,0.216667,1,1,1,27,0,0,0,0.5
2023-04-16,2022-23,EPL,West Ham,Arsenal,0,4,1,0.0,-1.2,5,-0.45,1,0,0,29,0,1,8,0.5
2023-04-16,2022-23,EPL,Nott'm Forest,Man United,0,1,0,0.0,-3.0,1,-0.45,1,1,0,30,0,0,2,0.0
2023-04-16,2022-23,Ligue1,Monaco,Lorient,1,1,3,0.2,0.4,5,-0.25,0,0,0,30,0,3,1,1.0
2023-04-17,2022-23,SerieA,Fiorentina,Atalanta,2,3,0,0.4,-0.6,5,-0.05,1,0,1,29,0,7,0,0.5
2023-04-17,2022-23,EPL,Leeds,Liverpool,1,3,1,0.2,-1.8,5,-0.25,0,1,0,30,0,0,2,0.0
2023-04-17,2022-23,LaLiga,Celta,Mallorca,1,1,1,0.333333,0.0,3,-0.116667,1,0,0,28,0,7,2,0.0
2023-04-21,2022-23,Bundesliga,Augsburg,Stuttgart,1,4,0,0.2,-0.6,5,-0.25,1,1,0,28,0,0,2,0.5
2023-04-21,2022-23,SerieA,Verona,Bologna,1,2,2,0.2,-0.2,5,-0.25,0,0,0,30,0,2,5,1.0
2023-04-21,2022-23,LaLiga,Espanol,Cadiz,1,0,2,0.333333,0.666667,3,-0.116667,0,1,1,29,0,0,0,0.5
2023-04-21,2022-23,Ligue1,Angers,Paris SG,0,5,0,0.0,-2.4,5,-0.45,1,1,0,31,0,0,2,0.0
2023-04-21,2022-23,EPL,Arsenal,Southampton,2,1,2,0.4,0.8,5,-0.05,0,0,1,31,0,9,0,0.5
2023-04-22,2022-23,Bundesliga,Hertha,Werder Bremen,1,2,0,0.333333,-0.333333,3,-0.116667,1,1,1,28,0,0,0,0.0
2023-04-22,2022-23,Bundesliga,Bochum,Wolfsburg,1,2,0,0.333333,-1.333333,3,-0.116667,1,0,0,28,0,1,1,0.0
2023-04-22,2022-23,LaLiga,Osasuna,Betis,0,5,0,0.0,-1.8,5,-0.45,1,1,0,29,0,0,1,1.0
2023-04-22,2022-23,LaLiga,Almeria,Ath Bilbao,0,1,0,0.0,-4.0,1,-0.45,1,1,0,29,0,0,4,0.0
2023-04-22,2022-23,LaLiga,Sociedad,Vallecano,2,0,1,0.666667,1.0,3,0.216667,0,1,0,29,0,0,1,1.0
2023-04-22,2022-23,LaLiga,Valladolid,Girona,0,1,0,0.0,-1.0,1,-0.45,1,0,0,29,0,2,4,1.0
2023-04-22,2022-23,LaLiga,Real Madrid,Celta,5,0,0,1.0,2.2,5,0.55,0,0,1,29,0,1,0,1.0
2023-04-22,2022-23,EPL,Brentford,Aston Villa,1,1,1,0.333333,-1.0,3,-0.116667,1,1,0,31,0,0,8,0.5
2023-04-22,2022-23,Bundesliga,Mainz,Bayern Munich,2,3,0,0.4,-1.0,5,-0.05,1,0,0,28,0,9,3,1.0
2023-04-22,2022-23,Bundesliga,Dortmund,Ein Frankfurt,3,1,1,0.6,0.8,5,0.15,0,0,0,28,0,2,1,1.0
2023-04-22,2022-23,Bundesliga,Hoffenheim,FC Koln,4,0,1,0.8,2.0,5,0.35,0,0,0,28,0,4,3,0.0
2023-04-22,2022-23,EPL,Liverpool,Nott'm Forest,0,1,0,0.0,-1.0,1,-0.45,1,0,1,30,0,3,0,1.0
2023-04-22,2022-23,EPL,Fulham,Leeds,1,2,0,0.333333,-0.333333,3,-0.116667,0,0,1,30,0,1,0,1.0
2023-04-22,2022-23,SerieA,Lazio,Torino,1,0,4,0.2,0.2,5,-0.25,0,0,0,30,0,8,1,0.0
2023-04-22,2022-23,EPL,Crystal Palace,Everton,1,3,1,0.2,-0.6,5,-0.25,1,0,1,31,0,3,0,0.5
2023-04-22,2022-23,SerieA,Salernitana,Sassuolo,0,2,1,0.0,-2.0,3,-0.45,1,0,0,30,0,7,1,1.0
2023-04-22,2022-23,SerieA,Sampdoria,Spezia,1,3,1,0.2,-0.4,5,-0.25,1,0,1,30,0,1,0,0.5
2023-04-22,2022-23,Ligue1,Auxerre,Lille,0,1,0,0.0,-3.0,1,-0.45,1,0,0,31,0,3,1,0.5
2023-04-22,2022-23,Ligue1,Lens,Monaco,3,0,2,0.6,1.6,5,0.15,0,1,0,31,0,0,4,1.0
2023-04-22,2022-23,EPL,Leicester,Wolves,3,1,1,0.6,1.0,5,0.15,0,1,0,31,0,0,3,1.0
2023-04-23,2022-23,SerieA,Milan,Lecce,0,0,1,0.0,0.0,1,-0.45,0,0,0,30,0,3,1,1.0
2023-04-23,2022-23,SerieA,Udinese,Cremonese,0,0,1,0.0,0.0,1,-0.45,0,1,0,30,0,0,2,1.0
2023-04-23,2022-23,SerieA,Monza,Fiorentina,0,0,1,0.0,0.0,1,-0.45,0,0,0,30,0,2,8,1.0
2023-04-23,2022-23,Bundesliga,M'gladbach,Union Berlin,0,3,2,0.0,-0.6,5,-0.45,1,0,0,28,0,4,1,0.0
2023-04-23,2022-23,Bundesliga,Leverkusen,RB Leipzig,1,3,1,0.2,-0.4,5,-0.25,1,0,0,28,0,7,2,1.0
2023-04-23,2022-23,Bundesliga,Freiburg,Schalke 04,3,0,0,1.0,2.666667,3,0.55,0,0,0,28,0,1,1,1.0
2023-04-23,2022-23,SerieA,Juventus,Napoli,1,3,1,0.2,-1.0,5,-0.25,1,1,0,30,0,0,2,0.0
2023-04-23,2022-23,Ligue1,Reims,Strasbourg,2,0,3,0.4,0.4,5,-0.05,0,1,0,31,0,0,1,0.0
2023-04-23,2022-23,EPL,Newcastle,Tottenham,1,2,2,0.2,-0.8,5,-0.25,0,1,1,30,0,0,0,1.0
2023-04-23,2022-23,Ligue1,Nantes,Troyes,1,1,1,0.333333,0.333333,3,-0.116667,0,1,1,31,0,0,0,0.5
2023-04-23,2022-23,Ligue1,Nice,Clermont,1,2,0,0.333333,-0.333333,3,-0.116667,1,1,0,31,0,0,3,0.0
2023-04-23,2022-23,Ligue1,Montpellier,Rennes,1,4,0,0.2,-1.4,5,-0.25,1,1,0,31,0,0,1,1.0
2023-04-23,2022-23,Ligue1,Lyon,Marseille,2,1,2,0.4,0.6,5,-0.05,1,0,0,31,0,7,6,0.0
2023-04-23,2022-23,SerieA,Empoli,Inter,1,2,0,0.333333,-1.0,3,-0.116667,0,1,1,30,0,0,0,0.0
2023-04-23,2022-23,LaLiga,Elche,Valencia,1,3,1,0.2,-0.4,5,-0.25,0,1,1,29,0,0,0,0.0
2023-04-23,2022-23,LaLiga,Barcelona,Ath Madrid,2,2,1,0.4,0.0,5,-0.05,0,0,0,29,0,6,13,1.0
2023-04-23,2022-23,LaLiga,Mallorca,Getafe,0,2,1,0.0,-1.0,3,-0.45,1,0,0,29,0,3,1,1.0
2023-04-23,2022-23,LaLiga,Sevilla,Villarreal,2,1,2,0.4,-0.2,5,-0.05,0,0,1,29,0,3,0,1.0
2023-04-23,2022-23,EPL,Bournemouth,West Ham,0,1,0,0.0,-2.0,1,-0.45,1,0,0,31,0,2,2,0.0
2023-04-23,2022-23,Ligue1,Ajaccio,Brest,1,0,0,1.0,1.0,1,0.55,0,1,0,31,0,0,4,0.5
2023-04-23,2022-23,Ligue1,Lorient,Toulouse,0,0,1,0.0,0.0,1,-0.45,0,1,1,31,0,0,0,0.0
2023-04-24,2022-23,SerieA,Atalanta,Roma,2,2,1,0.4,0.0,5,-0.05,0,0,0,30,0,1,3,1.0
2023-04-25,2022-23,LaLiga,Girona,Real Madrid,0,0,1,0.0,0.0,1,-0.45,0,1,0,30,0,0,2,1.0
2023-04-25,2022-23,LaLiga,Betis,Sociedad,2,1,2,0.4,0.6,5,-0.05,0,1,0,30,0,0,1,0.5
2023-04-25,2022-23,EPL,Leeds,Leicester,1,3,1,0.2,-0.8,5,-0.25,1,1,0,32,0,0,1,0.5
2023-04-25,2022-23,EPL,Aston Villa,Fulham,2,1,0,0.666667,0.666667,3,0.216667,1,0,0,32,0,9,2,1.0
2023-04-25,2022-23,EPL,Wolves,Crystal Palace,1,4,0,0.2,-0.8,5,-0.25,1,1,0,32,0,0,4,1.0
2023-04-25,2022-23,LaLiga,Cadiz,Osasuna,0,5,0,0.0,-1.6,5,-0.45,1,0,0,30,0,1,1,0.0
2023-04-26,2022-23,EPL,West Ham,Liverpool,1,4,0,0.2,-0.8,5,-0.25,1,0,0,31,0,3,4,0.0
2023-04-26,2022-23,EPL,Chelsea,Brentford,1,1,1,0.333333,-0.666667,3,-0.116667,0,1,0,31,0,0,1,0.0
2023-04-26,2022-23,EPL,Nott'm Forest,Brighton,0,0,1,0.0,0.0,1,-0.45,0,1,0,32,0,0,1,1.0
2023-04-26,2022-23,EPL,Man City,Arsenal,5,0,0,1.0,2.0,5,0.55,0,0,0,30,0,9,10,1.0
2023-04-26,2022-23,LaLiga,Vallecano,Barcelona,2,0,1,0.666667,0.666667,3,0.216667,0,1,0,30,0,0,7,1.0
2023-04-26,2022-23,LaLiga,Celta,Elche,3,1,1,0.6,0.6,5,0.15,0,1,1,30,0,0,0,1.0
2023-04-26,2022-23,LaLiga,Getafe,Almeria,0,1,0,0.0,-1.0,1,-0.45,1,1,1,30,0,0,0,0.0
2023-04-26,2022-23,LaLiga,Ath Madrid,Mallorca,0,3,0,0.0,-1.0,3,-0.45,1,1,0,30,0,0,4,1.0
2023-04-27,2022-23,LaLiga,Valencia,Valladolid,2,1,0,0.666667,1.0,3,0.216667,1,0,0,30,0,1,3,1.0
2023-04-27,2022-23,LaLiga,Villarreal,Espanol,2,0,1,0.666667,1.666667,3,0.216667,0,1,0,30,0,0,1,1.0
2023-04-27,2022-23,LaLiga,Ath Bilbao,Sevilla,2,2,1,0.4,0.0,5,-0.05,0,0,0,30,0,5,4,0.0
2023-04-27,2022-23,EPL,Tottenham,Man United,1,4,0,0.2,-0.6,5,-0.25,1,1,0,32,0,0,3,0.5
2023-04-27,2022-23,EPL,Everton,Newcastle,1,4,0,0.2,-1.0,5,-0.25,1,0,0,32,0,1,1,0.0
2023-04-27,2022-23,EPL,Southampton,Bournemouth,1,0,0,1.0,1.0,1,0.55,0,0,1,32,0,1,0,0.0
2023-04-28,2022-23,SerieA,Lecce,Udinese,0,0,1,0.0,0.0,1,-0.45,0,1,0,31,0,0,1,1.0
2023-04-28,2022-23,Ligue1,Strasbourg,Lyon,1,3,1,0.2,-1.0,5,-0.25,0,0,1,32,0,2,0,0.0
2023-04-28,2022-23,Bundesliga,Bochum,Dortmund,1,1,1,0.333333,-0.666667,3,-0.116667,1,1,0,29,0,0,3,0.5
2023-04-28,2022-23,LaLiga,Osasuna,Sociedad,0,4,1,0.0,-1.2,5,-0.45,1,0,0,31,0,2,2,0.0
2023-04-28,2022-23,SerieA,Spezia,Monza,0,1,0,0.0,-2.0,1,-0.45,1,0,0,31,0,1,3,0.0
2023-04-29,2022-23,Bundesliga,Schalke 04,Werder Bremen,0,2,1,0.0,-1.0,3,-0.45,1,1,0,29,0,0,1,1.0
2023-04-29,2022-23,Bundesliga,Union Berlin,Leverkusen,1,1,3,0.2,-0.8,5,-0.25,1,0,0,29,0,2,8,0.5
2023-04-29,2022-23,Bundesliga,RB Leipzig,Hoffenheim,3,1,1,0.6,0.8,5,0.15,0,1,1,29,0,0,0,1.0
2023-04-29,2022-23,Bundesliga,Stuttgart,M'gladbach,2,1,2,0.4,0.0,5,-0.05,1,0,1,29,0,3,0,1.0
2023-04-29,2022-23,Bundesliga,Ein Frankfurt,Augsburg,3,0,2,0.6,1.0,5,0.15,0,1,0,29,0,0,1,0.5
2023-04-29,2022-23,Ligue1,Lille,Ajaccio,1,0,0,1.0,2.0,1,0.55,0,0,0,32,0,2,1,1.0
2023-04-29,2022-23,LaLiga,Barcelona,Betis,4,1,0,0.8,1.0,5,0.35,0,1,0,31,0,0,1,1.0
2023-04-29,2022-23,LaLiga,Real Madrid,Almeria,1,0,0,1.0,1.0,1,0.55,0,1,0,31,0,0,1,1.0
2023-04-29,2022-23,Bundesliga,FC Koln,Freiburg,1,3,1,0.2,-1.8,5,-0.25,1,0,0,29,0,4,2,0.0
2023-04-29,2022-23,EPL,Crystal Palace,West Ham,1,2,2,0.2,-0.2,5,-0.25,0,1,1,33,0,0,0,1.0
2023-04-29,2022-23,LaLiga,Elche,Vallecano,1,2,0,0.333333,-0.333333,3,-0.116667,1,1,0,31,0,0,1,1.0
2023-04-29,2022-23,EPL,Brighton,Wolves,2,2,1,0.4,0.4,5,-0.05,0,1,0,30,0,0,1,1.0
2023-04-29,2022-23,SerieA,Roma,Milan,0,3,2,0.0,-0.8,5,-0.45,0,1,0,31,0,0,4,0.5
2023-04-29,2022-23,SerieA,Torino,Atalanta,0,3,2,0.0,-1.0,5,-0.45,1,0,0,31,0,2,2,0.0
2023-04-29,2022-23,EPL,Brentford,Nott'm Forest,0,0,1,0.0,0.0,1,-0.45,0,0,0,33,0,2,1,1.0
2023-04-30,2022-23,SerieA,Sassuolo,Empoli,1,2,0,0.333333,0.666667,3,-0.116667,1,1,1,31,0,0,0,1.0
2023-04-30,2022-23,SerieA,Napoli,Salernitana,3,0,0,1.0,2.0,3,0.55,0,0,0,31,0,3,8,0.5
2023-04-30,2022-23,LaLiga,Cadiz,Valencia,2,0,3,0.4,0.4,5,-0.05,0,1,0,31,0,0,2,1.0
2023-04-30,2022-23,LaLiga,Villarreal,Celta,2,1,2,0.4,0.6,5,-0.05,0,0,0,31,0,1,1,1.0
2023-04-30,2022-23,LaLiga,Espanol,Getafe,2,1,0,0.666667,0.666667,3,0.216667,0,1,1,31,0,0,0,1.0
2023-04-30,2022-23,LaLiga,Valladolid,Ath Madrid,0,3,0,0.0,-2.0,3,-0.45,1,1,0,31,0,0,1,0.0
2023-04-30,2022-23,Ligue1,Marseille,Auxerre,1,0,0,1.0,2.0,1,0.55,0,0,0,32,0,7,4,1.0
2023-04-30,2022-23,Ligue1,Paris SG,Lorient,3,1,1,0.6,1.2,5,0.15,0,0,1,32,0,3,0,0.0
2023-04-30,2022-23,Ligue1,Troyes,Nice,1,2,0,0.333333,-0.333333,3,-0.116667,1,0,1,32,0,1,0,0.0
2023-04-30,2022-23,Ligue1,Clermont,Reims,1,1,1,0.333333,0.333333,3,-0.116667,0,0,1,32,0,4,0,1.0
2023-04-30,2022-23,Ligue1,Rennes,Angers,3,2,0,0.6,0.6,5,0.15,0,1,1,32,0,0,0,1.0
2023-04-30,2022-23,SerieA,Cremonese,Verona,0,1,0,0.0,-2.0,1,-0.45,1,1,0,31,0,0,3,0.5
2023-04-30,2022-23,EPL,Bournemouth,Leeds,0,1,0,0.0,-1.0,1,-0.45,1,0,0,33,0,1,1,1.0
2023-04-30,2022-23,SerieA,Bologna,Juventus,0,4,1,0.0,-2.0,5,-0.45,1,1,1,31,0,0,0,0.5
2023-04-30,2022-23,Bundesliga,Wolfsburg,Mainz,3,2,0,0.6,1.2,5,0.15,0,0,0,29,0,2,10,1.0
2023-04-30,2022-23,Bundesliga,Bayern Munich,Hertha,5,0,0,1.0,2.2,5,0.55,0,1,1,29,0,0,0,1.0
2023-04-30,2022-23,EPL,Fulham,Man City,0,3,0,0.0,-2.0,3,-0.45,1,1,0,32,0,0,10,0.0
2023-04-30,2022-23,EPL,Man United,Aston Villa,2,2,1,0.4,0.0,5,-0.05,1,0,0,31,0,4,10,1.0
2023-04-30,2022-23,Ligue1,Monaco,Montpellier,3,1,1,0.6,0.8,5,0.15,0,1,0,32,0,0,1,0.0
2023-04-30,2022-23,SerieA,Fiorentina,Sampdoria,2,3,0,0.4,-0.2,5,-0.05,0,1,0,31,0,0,2,1.0
2023-04-30,2022-23,EPL,Newcastle,Southampton,3,1,1,0.6,0.6,5,0.15,0,0,1,32,0,2,0,1.0
2023-04-30,2022-23,EPL,Liverpool,Tottenham,3,0,2,0.6,0.8,5,0.15,0,0,0,32,0,5,1,1.0
2023-04-30,2022-23,SerieA,Inter,Lazio,2,2,1,0.4,-0.2,5,-0.05,1,0,1,31,0,1,0,1.0
2023-05-01,2022-23,LaLiga,Mallorca,Ath Bilbao,1,1,1,0.333333,-0.333333,3,-0.116667,0,1,1,31,0,0,0,0.5
2023-05-01,2022-23,EPL,Leicester,Everton,1,2,2,0.2,-0.2,5,-0.25,0,0,1,33,0,2,0,0.5
2023-05-01,2022-23,LaLiga,Sevilla,Girona,0,1,0,0.0,-1.0,1,-0.45,1,0,0,31,0,5,1,0.0
2023-05-02,2022-23,LaLiga,Barcelona,Osasuna,4,0,1,0.8,2.2,5,0.35,0,0,1,32,0,1,0,1.0
2023-05-02,2022-23,LaLiga,Sociedad,Real Madrid,0,2,3,0.0,-1.0,5,-0.45,0,0,0,32,0,3,1,1.0
2023-05-02,2022-23,Ligue1,Toulouse,Lens,0,1,0,0.0,-3.0,1,-0.45,1,0,0,32,0,1,1,0.0
2023-05-02,2022-23,LaLiga,Almeria,Elche,0,0,1,0.0,0.0,1,-0.45,0,1,0,32,0,0,1,1.0
2023-05-02,2022-23,EPL,Arsenal,Chelsea,4,1,0,0.8,0.8,5,0.35,0,1,1,33,0,0,0,1.0
2023-05-03,2022-23,LaLiga,Getafe,Celta,1,2,2,0.2,-0.4,5,-0.25,0,1,1,32,0,0,0,1.0
2023-05-03,2022-23,EPL,Man City,West Ham,3,0,2,0.6,0.8,5,0.15,0,0,1,32,0,11,0,1.0
2023-05-03,2022-23,EPL,Liverpool,Fulham,0,1,2,0.0,-0.333333,3,-0.45,0,0,1,33,0,6,0,1.0
2023-05-03,2022-23,SerieA,Monza,Roma,0,1,0,0.0,-3.0,1,-0.45,1,0,0,32,0,4,1,0.5
2023-05-03,2022-23,SerieA,Milan,Cremonese,0,0,1,0.0,0.0,1,-0.45,0,0,0,32,0,5,1,0.5
2023-05-03,2022-23,SerieA,Lazio,Sassuolo,3,2,0,0.6,0.2,5,0.15,0,1,0,32,0,0,1,1.0
2023-05-03,2022-23,SerieA,Sampdoria,Torino,1,3,1,0.2,-1.0,5,-0.25,1,1,1,32,0,0,0,0.0
2023-05-03,2022-23,SerieA,Salernitana,Fiorentina,1,2,0,0.333333,-1.333333,3,-0.116667,1,0,0,32,0,9,1,0.5
2023-05-03,2022-23,SerieA,Juventus,Lecce,1,0,0,1.0,1.0,1,0.55,0,0,0,32,0,1,1,1.0
2023-05-03,2022-23,SerieA,Atalanta,Spezia,3,0,2,0.6,1.4,5,0.15,0,0,1,32,0,3,0,1.0
2023-05-03,2022-23,LaLiga,Valencia,Villarreal,2,3,0,0.4,-0.2,5,-0.05,1,1,0,32,0,0,2,0.5
2023-05-03,2022-23,LaLiga,Ath Madrid,Cadiz,4,1,0,0.8,1.8,5,0.35,1,0,0,32,0,2,1,1.0
2023-05-03,2022-23,SerieA,Verona,Inter,0,5,0,0.0,-1.4,5,-0.45,1,0,0,32,0,4,2,0.0
2023-05-03,2022-23,Ligue1,Brest,Nantes,0,4,1,0.0,-2.0,5,-0.45,1,0,0,32,0,5,1,1.0
2023-05-04,2022-23,SerieA,Udinese,Napoli,0,5,0,0.0,-2.2,5,-0.45,1,1,0,32,0,0,4,0.5
2023-05-04,2022-23,LaLiga,Vallecano,Valladolid,1,0,0,1.0,1.0,1,0.55,0,1,1,32,0,0,0,1.0
2023-05-04,2022-23,SerieA,Empoli,Bologna,2,0,1,0.666667,1.0,3,0.216667,0,1,0,32,0,0,1,1.0
2023-05-04,2022-23,LaLiga,Sevilla,Espanol,2,0,1,0.666667,1.0,3,0.216667,0,1,0,32,0,0,1,1.0
2023-05-04,2022-23,LaLiga,Girona,Mallorca,0,0,1,0.0,0.0,1,-0.45,0,0,0,32,0,2,1,1.0
2023-05-04,2022-23,EPL,Brighton,Man United,2,3,0,0.4,0.2,5,-0.05,0,0,0,31,0,1,5,1.0
2023-05-04,2022-23,LaLiga,Ath Bilbao,Betis,2,1,2,0.4,0.8,5,-0.05,0,0,1,32,0,1,0,0.0
2023-05-05,2022-23,Bundesliga,Leverkusen,FC Koln,3,1,1,0.6,1.4,5,0.15,0,0,1,30,0,9,0,0.0
2023-05-05,2022-23,Bundesliga,Mainz,Schalke 04,0,1,2,0.0,-0.333333,3,-0.45,1,1,0,30,0,0,1,0.0
2023-05-06,2022-23,Bundesliga,Werder Bremen,Bayern Munich,0,2,1,0.0,-2.333333,3,-0.45,1,1,0,30,0,0,1,0.0
2023-05-06,2022-23,SerieA,Milan,Lazio,3,2,0,0.6,-0.6,5,0.15,1,0,0,33,0,6,1,1.0
2023-05-06,2022-23,Bundesliga,M'gladbach,Bochum,2,1,0,0.666667,0.666667,3,0.216667,1,1,0,30,0,0,1,1.0
2023-05-06,2022-23,SerieA,Roma,Inter,1,3,1,0.2,-1.2,5,-0.25,0,0,0,33,0,2,3,0.0
2023-05-06,2022-23,Ligue1,Lens,Marseille,3,1,1,0.6,0.2,5,0.15,0,0,0,33,0,2,8,1.0
2023-05-06,2022-23,Bundesliga,Hertha,Stuttgart,1,2,2,0.2,-0.2,5,-0.25,1,1,0,30,0,0,4,1.0
2023-05-06,2022-23,Bundesliga,Freiburg,RB Leipzig,0,3,2,0.0,-1.6,5,-0.45,1,0,0,30,0,3,1,0.0
2023-05-06,2022-23,Bundesliga,Augsburg,Union Berlin,3,0,2,0.6,1.0,5,0.15,0,0,0,30,0,2,3,1.0
2023-05-06,2022-23,Ligue1,Nice,Rennes,2,2,1,0.4,0.0,5,-0.05,1,0,0,33,0,1,1,1.0
2023-05-06,2022-23,SerieA,Cremonese,Spezia,0,0,1,0.0,0.0,1,-0.45,0,0,1,33,0,2,0,1.0
2023-05-06,2022-23,EPL,Liverpool,Brentford,1,1,1,0.333333,0.333333,3,-0.116667,1,0,0,34,0,7,3,1.0
2023-05-06,2022-23,EPL,Wolves,Aston Villa,2,1,2,0.4,0.2,5,-0.05,0,1,1,34,0,0,0,1.0
2023-05-06,2022-23,EPL,Tottenham,Crystal Palace,3,1,1,0.6,1.4,5,0.15,0,1,0,34,0,0,1,1.0
