bet_num,match_date,home_team,away_team,outcome,odds,p_model,kelly_fraction,half_kelly,stake,won,profit,bankroll_after
1105,2024-11-05,Sheffield Weds,Norwich,A,3.2,0.3881,0.11,0.055,0.0,0,-0.0,0.0
1106,2024-11-06,Preston,Sunderland,H,3.3,0.3466,0.0626,0.0313,0.0,0,-0.0,0.0
1107,2024-11-07,Genoa,Como,H,2.88,0.5407,0.2963,0.1482,0.0,0,-0.0,0.0
1108,2024-11-08,Red Star,Troyes,A,3.1,0.3562,0.0497,0.0248,0.0,1,0.0,0.0
1109,2024-11-08,Grenoble,Dunkerque,H,2.63,0.4247,0.0718,0.0359,0.0,0,-0.0,0.0
1110,2024-11-08,Laval,Bastia,H,3.7,0.3697,0.1363,0.0681,0.0,0,-0.0,0.0
1111,2024-11-08,Frosinone,Palermo,H,2.88,0.4601,0.173,0.0865,0.0,0,-0.0,0.0
1112,2024-11-08,Marseille,Auxerre,D,5.0,0.2518,0.0647,0.0323,0.0,0,-0.0,0.0
1113,2024-11-08,Braunschweig,Hamburg,A,2.2,0.5053,0.093,0.0465,0.0,0,-0.0,0.0
1114,2024-11-09,Mirandes,Cadiz,H,3.1,0.3694,0.0691,0.0345,0.0,0,-0.0,0.0
1115,2024-11-09,Darmstadt,Hertha,A,3.0,0.4331,0.1497,0.0749,0.0,0,-0.0,0.0
1116,2024-11-09,Mantova,Cremonese,H,3.8,0.3123,0.0667,0.0334,0.0,1,0.0,0.0
1117,2024-11-09,Huesca,Zaragoza,H,3.1,0.4103,0.1295,0.0647,0.0,0,-0.0,0.0
1118,2024-11-09,Dundee United,Ross County,A,5.0,0.2501,0.0626,0.0313,0.0,0,-0.0,0.0
1119,2024-11-09,FC Koln,Greuther Furth,A,7.0,0.1908,0.0559,0.028,0.0,0,-0.0,0.0
1120,2024-11-09,Middlesbrough,Luton,A,4.33,0.2721,0.0536,0.0268,0.0,0,-0.0,0.0
1121,2024-11-09,Brighton,Man City,A,1.73,0.6309,0.1253,0.0627,0.0,0,-0.0,0.0
1122,2024-11-09,FC Koln,Greuther Furth,D,5.0,0.2385,0.0481,0.0241,0.0,0,-0.0,0.0
1123,2024-11-09,Motherwell,St Johnstone,H,1.85,0.5616,0.0458,0.0229,0.0,1,0.0,0.0
1124,2024-11-09,Lens,Nantes,H,1.6,0.6664,0.1104,0.0552,0.0,1,0.0,0.0
1125,2024-11-09,Hibernian,St Mirren,A,4.5,0.2739,0.0665,0.0332,0.0,1,0.0,0.0
1126,2024-11-09,Angers,Paris SG,H,12.0,0.129,0.0498,0.0249,0.0,0,-0.0,0.0
1127,2024-11-09,RB Leipzig,M'gladbach,H,1.57,0.7059,0.19,0.095,0.0,0,-0.0,0.0
1128,2024-11-09,Fortuna Dusseldorf,Paderborn,H,2.2,0.5068,0.0958,0.0479,0.0,0,-0.0,0.0
1129,2024-11-09,Brescia,Cosenza,H,2.38,0.4748,0.0942,0.0471,0.0,0,-0.0,0.0
1130,2024-11-09,Norwich,Bristol City,H,2.3,0.4693,0.0611,0.0305,0.0,0,-0.0,0.0
1131,2024-11-09,St Pauli,Bayern Munich,D,7.0,0.2366,0.1093,0.0547,0.0,0,-0.0,0.0
1132,2024-11-09,St Pauli,Bayern Munich,H,9.0,0.1592,0.0541,0.0271,0.0,0,-0.0,0.0
1133,2024-11-09,Aberdeen,Dundee,H,1.62,0.6687,0.1343,0.0672,0.0,1,0.0,0.0
1134,2024-11-10,Karlsruhe,PreuÃen MÃ¼nster,H,1.67,0.6285,0.074,0.037,0.0,0,-0.0,0.0
1135,2024-11-10,Chelsea,Arsenal,A,2.55,0.4844,0.1518,0.0759,0.0,0,-0.0,0.0
1136,2024-11-10,Nott'm Forest,Newcastle,A,2.7,0.4117,0.0657,0.0328,0.0,1,0.0,0.0
1137,2024-11-10,Man United,Leicester,D,5.5,0.2265,0.0546,0.0273,0.0,0,-0.0,0.0
1138,2024-11-10,Fiorentina,Verona,H,1.44,0.7237,0.0958,0.0479,0.0,1,0.0,0.0
1139,2024-11-10,Inter,Napoli,H,1.85,0.6755,0.2937,0.1468,0.0,0,-0.0,0.0
1140,2024-11-10,Betis,Celta,H,1.95,0.547,0.0701,0.035,0.0,0,-0.0,0.0
1141,2024-11-10,Burnley,Swansea,H,1.9,0.5705,0.0932,0.0466,0.0,1,0.0,0.0
1142,2024-11-10,Heidenheim,Wolfsburg,H,2.75,0.437,0.1153,0.0576,0.0,0,-0.0,0.0
1143,2024-11-10,Salernitana,Bari,H,2.4,0.4536,0.0633,0.0317,0.0,0,-0.0,0.0
1144,2024-11-10,Getafe,Girona,A,3.0,0.4506,0.1759,0.088,0.0,1,0.0,0.0
1145,2024-11-10,Sheffield United,Sheffield Weds,H,1.85,0.5722,0.069,0.0345,0.0,1,0.0,0.0
1146,2024-11-10,Rangers,Hearts,H,1.4,0.7226,0.0292,0.0146,0.0,1,0.0,0.0
1147,2024-11-11,La Coruna,Eibar,A,4.0,0.3706,0.1608,0.0804,0.0,0,-0.0,0.0
1148,2024-11-16,Castellon,Mirandes,A,4.5,0.2964,0.0954,0.0477,0.0,1,0.0,0.0
1149,2024-11-16,Castellon,Mirandes,D,3.6,0.3144,0.0507,0.0253,0.0,0,-0.0,0.0
1150,2024-11-16,Levante,Elche,H,2.38,0.499,0.1359,0.068,0.0,0,-0.0,0.0
1151,2024-11-17,Cadiz,Cordoba,H,1.95,0.5455,0.0671,0.0336,0.0,1,0.0,0.0
1152,2024-11-22,Getafe,Valladolid,A,6.5,0.2353,0.0963,0.0481,0.0,0,-0.0,0.0
1153,2024-11-22,Clermont,Metz,H,3.6,0.358,0.111,0.0555,0.0,0,-0.0,0.0
1154,2024-11-22,Paris SG,Toulouse,H,1.36,0.7619,0.1004,0.0502,0.0,1,0.0,0.0
1155,2024-11-22,Cosenza,Modena,H,2.8,0.4601,0.1601,0.0801,0.0,0,-0.0,0.0
1156,2024-11-22,Guingamp,Amiens,D,3.6,0.3136,0.0497,0.0248,0.0,0,-0.0,0.0
1157,2024-11-22,Guingamp,Amiens,A,4.5,0.2895,0.0865,0.0433,0.0,0,-0.0,0.0
1158,2024-11-23,Hoffenheim,RB Leipzig,A,2.1,0.5775,0.1935,0.0967,0.0,0,-0.0,0.0
1159,2024-11-23,Girona,Espanol,H,1.67,0.6448,0.1145,0.0573,0.0,1,0.0,0.0
1160,2024-11-23,Fortuna Dusseldorf,Elversberg,H,2.0,0.6246,0.2491,0.1246,0.0,0,-0.0,0.0
1161,2024-11-23,Arsenal,Nott'm Forest,H,1.38,0.7493,0.0897,0.0449,0.0,1,0.0,0.0
1162,2024-11-23,Leicester,Chelsea,H,6.5,0.2384,0.0999,0.05,0.0,0,-0.0,0.0
1163,2024-11-23,Leicester,Chelsea,D,4.75,0.2499,0.0499,0.025,0.0,0,-0.0,0.0
1164,2024-11-23,Ath Madrid,Alaves,H,1.36,0.7497,0.0543,0.0271,0.0,1,0.0,0.0
1165,2024-11-23,Ross County,Motherwell,A,2.63,0.4245,0.0714,0.0357,0.0,0,-0.0,0.0
1166,2024-11-23,Coventry,Sheffield United,A,2.75,0.3948,0.049,0.0245,0.0,0,-0.0,0.0
1167,2024-11-23,Burgos,Eibar,A,3.2,0.4048,0.1342,0.0671,0.0,0,-0.0,0.0
1168,2024-11-23,Cartagena,Almeria,H,4.1,0.2804,0.0482,0.0241,0.0,0,-0.0,0.0
1169,2024-11-23,Cordoba,Zaragoza,A,3.25,0.3993,0.1323,0.0662,0.0,0,-0.0,0.0
1170,2024-11-23,Juve Stabia,Brescia,A,3.25,0.3427,0.0506,0.0253,0.0,0,-0.0,0.0
1171,2024-11-23,Sassuolo,Salernitana,H,1.67,0.6483,0.1233,0.0616,0.0,1,0.0,0.0
1172,2024-11-23,Oxford,Middlesbrough,D,4.2,0.301,0.0825,0.0413,0.0,0,-0.0,0.0
1173,2024-11-23,Oxford,Middlesbrough,H,5.0,0.2719,0.0899,0.045,0.0,0,-0.0,0.0
1174,2024-11-23,Man City,Tottenham,H,1.48,0.7209,0.1393,0.0697,0.0,0,-0.0,0.0
1175,2024-11-23,Cartagena,Almeria,D,3.7,0.3166,0.0635,0.0317,0.0,0,-0.0,0.0
1176,2024-11-24,Genoa,Cagliari,H,2.63,0.5083,0.2066,0.1033,0.0,0,-0.0,0.0
1177,2024-11-24,Como,Fiorentina,A,2.3,0.5402,0.1865,0.0932,0.0,1,0.0,0.0
1178,2024-11-24,Kaiserslautern,Braunschweig,H,2.15,0.4947,0.0553,0.0277,0.0,1,0.0,0.0
1179,2024-11-24,Cremonese,Frosinone,A,5.0,0.252,0.0651,0.0325,0.0,0,-0.0,0.0
1180,2024-11-24,Osasuna,Villarreal,A,2.75,0.4409,0.1214,0.0607,0.0,0,-0.0,0.0
1181,2024-11-24,La Coruna,Sp Gijon,A,3.5,0.33,0.062,0.031,0.0,0,-0.0,0.0
1182,2024-11-24,Huesca,Castellon,H,2.7,0.4788,0.1722,0.0861,0.0,0,-0.0,0.0
1183,2024-11-24,Lille,Rennes,H,1.91,0.6223,0.2072,0.1036,0.0,1,0.0,0.0
1184,2024-11-24,Elche,Oviedo,A,3.75,0.321,0.074,0.037,0.0,0,-0.0,0.0
1185,2024-11-25,Empoli,Udinese,H,2.8,0.4061,0.0761,0.0381,0.0,0,-0.0,0.0
1186,2024-11-26,Burnley,Coventry,H,2.2,0.5985,0.264,0.132,0.0,1,0.0,0.0
1187,2024-11-26,Hibernian,Aberdeen,A,2.75,0.4405,0.1207,0.0604,0.0,0,-0.0,0.0
1188,2024-11-26,Norwich,Plymouth,A,6.5,0.2013,0.056,0.028,0.0,0,-0.0,0.0
1189,2024-11-26,Almeria,Cordoba,H,1.67,0.6304,0.0788,0.0394,0.0,1,0.0,0.0
1190,2024-11-27,Cardiff,QPR,A,3.8,0.2983,0.0476,0.0238,0.0,1,0.0,0.0
1191,2024-11-27,Castellon,Ferrol,D,3.9,0.3026,0.0621,0.031,0.0,1,0.0,0.0
1192,2024-11-27,Castellon,Ferrol,A,5.5,0.2753,0.1142,0.0571,0.0,0,-0.0,0.0
1193,2024-11-29,St Pauli,Holstein Kiel,A,5.25,0.2427,0.0645,0.0322,0.0,0,-0.0,0.0
1194,2024-11-29,Cagliari,Verona,A,4.1,0.2896,0.0605,0.0302,0.0,0,-0.0,0.0
1195,2024-11-29,Reggiana,Sassuolo,H,5.0,0.2507,0.0633,0.0317,0.0,0,-0.0,0.0
1196,2024-11-29,Reggiana,Sassuolo,D,3.7,0.3029,0.0447,0.0224,0.0,0,-0.0,0.0
1197,2024-11-29,Sheffield United,Sunderland,H,2.0,0.5274,0.0547,0.0274,0.0,1,0.0,0.0
1198,2024-11-30,Alaves,Leganes,A,5.0,0.241,0.0512,0.0256,0.0,0,-0.0,0.0
1199,2024-11-30,Oxford,Millwall,D,3.5,0.3359,0.0702,0.0351,0.0,1,0.0,0.0
1200,2024-11-30,Union Berlin,Leverkusen,A,1.75,0.6139,0.0991,0.0495,0.0,1,0.0,0.0
1201,2024-11-30,Brest,Strasbourg,H,2.2,0.5308,0.1398,0.0699,0.0,1,0.0,0.0
1202,2024-11-30,Bologna,Venezia,H,1.65,0.6732,0.1704,0.0852,0.0,1,0.0,0.0
1203,2024-11-30,Paris SG,Nantes,H,1.22,0.8913,0.3972,0.1986,0.0,0,-0.0,0.0
1204,2024-11-30,Rennes,St Etienne,D,4.75,0.2684,0.0733,0.0367,0.0,0,-0.0,0.0
1205,2024-11-30,Kilmarnock,Dundee,H,2.1,0.5172,0.0783,0.0392,0.0,0,-0.0,0.0
1206,2024-11-30,Valladolid,Ath Madrid,D,4.2,0.2824,0.0581,0.029,0.0,0,-0.0,0.0
1207,2024-11-30,Mantova,Modena,H,3.1,0.4442,0.1796,0.0898,0.0,0,-0.0,0.0
1208,2024-11-30,Brescia,Bari,H,2.7,0.4141,0.0694,0.0347,0.0,0,-0.0,0.0
1209,2024-11-30,Celtic,Ross County,H,1.1,0.9096,0.0051,0.0025,0.0,1,0.0,0.0
1210,2024-11-30,Darmstadt,PreuÃen MÃ¼nster,H,1.75,0.5936,0.0516,0.0258,0.0,0,-0.0,0.0
1211,2024-11-30,West Ham,Arsenal,H,7.0,0.1918,0.0571,0.0285,0.0,0,-0.0,0.0
1212,2024-11-30,RB Leipzig,Wolfsburg,H,1.7,0.6797,0.2221,0.1111,0.0,0,-0.0,0.0
1213,2024-11-30,Dortmund,Bayern Munich,H,4.75,0.2513,0.0516,0.0258,0.0,0,-0.0,0.0
1214,2024-11-30,Como,Monza,A,3.9,0.3632,0.1437,0.0718,0.0,0,-0.0,0.0
1215,2024-11-30,Motherwell,Hibernian,H,2.8,0.4958,0.2158,0.1079,0.0,0,-0.0,0.0
1216,2024-12-01,Nurnberg,Fortuna Dusseldorf,A,2.6,0.4689,0.137,0.0685,0.0,0,-0.0,0.0
1217,2024-12-01,Torino,Napoli,H,5.0,0.2802,0.1003,0.0501,0.0,0,-0.0,0.0
1218,2024-12-01,Sociedad,Betis,D,3.6,0.3142,0.0504,0.0252,0.0,0,-0.0,0.0
1219,2024-12-01,Vallecano,Ath Bilbao,A,2.7,0.4481,0.1234,0.0617,0.0,1,0.0,0.0
1220,2024-12-01,Real Madrid,Getafe,H,1.36,0.8467,0.4208,0.2104,0.0,1,0.0,0.0
1221,2024-12-01,Villarreal,Girona,A,4.2,0.3006,0.082,0.041,0.0,0,-0.0,0.0
1222,2024-12-01,Eldense,Ferrol,A,4.75,0.2522,0.0528,0.0264,0.0,0,-0.0,0.0
1223,2024-12-01,Palermo,Spezia,A,3.4,0.3527,0.0831,0.0415,0.0,0,-0.0,0.0
1224,2024-12-01,Sp Gijon,Cordoba,H,1.75,0.6419,0.1644,0.0822,0.0,1,0.0,0.0
1225,2024-12-01,Castellon,Malaga,A,4.1,0.3433,0.1314,0.0657,0.0,0,-0.0,0.0
1226,2024-12-01,Lyon,Nice,D,3.8,0.3,0.05,0.025,0.0,0,-0.0,0.0
1227,2024-12-01,Toulouse,Auxerre,A,5.25,0.2765,0.1063,0.0532,0.0,0,-0.0,0.0
1228,2024-12-01,Frosinone,Cesena,H,2.9,0.4449,0.1527,0.0764,0.0,1,0.0,0.0
1229,2024-12-01,Karlsruhe,Hamburg,H,2.5,0.4403,0.0672,0.0336,0.0,0,-0.0,0.0
1230,2024-12-04,Southampton,Chelsea,H,8.5,0.1769,0.0672,0.0336,0.0,0,-0.0,0.0
1231,2024-12-04,Southampton,Chelsea,D,5.25,0.2423,0.064,0.032,0.0,0,-0.0,0.0
1232,2024-12-04,Ath Bilbao,Real Madrid,A,2.25,0.4857,0.0742,0.0371,0.0,0,-0.0,0.0
1233,2024-12-04,Dundee,Motherwell,A,3.8,0.3457,0.112,0.056,0.0,0,-0.0,0.0
1234,2024-12-06,Celta,Mallorca,A,4.5,0.284,0.0794,0.0397,0.0,0,-0.0,0.0
1235,2024-12-06,Elversberg,Nurnberg,H,2.45,0.4571,0.0827,0.0413,0.0,1,0.0,0.0
1236,2024-12-06,Burnley,Middlesbrough,H,2.45,0.5318,0.2088,0.1044,0.0,0,-0.0,0.0
1237,2024-12-06,Stuttgart,Union Berlin,H,1.8,0.6284,0.1638,0.0819,0.0,1,0.0,0.0
1238,2024-12-06,Juve Stabia,Sudtirol,A,4.33,0.2779,0.061,0.0305,0.0,0,-0.0,0.0
1239,2024-12-06,Auxerre,Paris SG,H,9.0,0.1758,0.0728,0.0364,0.0,0,-0.0,0.0
1240,2024-12-06,Lorient,Troyes,D,4.75,0.249,0.0487,0.0244,0.0,0,-0.0,0.0
1241,2024-12-06,Martigues,Guingamp,D,4.1,0.283,0.0517,0.0258,0.0,0,-0.0,0.0
1242,2024-12-06,Martigues,Guingamp,H,4.75,0.248,0.0474,0.0237,0.0,0,-0.0,0.0
1243,2024-12-06,Auxerre,Paris SG,D,5.75,0.2401,0.0801,0.04,0.0,1,0.0,0.0
1244,2024-12-07,Nice,Le Havre,H,1.6,0.6637,0.1031,0.0516,0.0,1,0.0,0.0
1245,2024-12-07,Ein Frankfurt,Augsburg,H,1.53,0.6687,0.0435,0.0218,0.0,0,-0.0,0.0
1246,2024-12-07,Kaiserslautern,Karlsruhe,A,3.0,0.3905,0.0858,0.0429,0.0,0,-0.0,0.0
1247,2024-12-07,Aberdeen,St Johnstone,H,1.53,0.6846,0.0896,0.0448,0.0,0,-0.0,0.0
1248,2024-12-07,Celtic,Hibernian,H,1.17,0.8994,0.3077,0.1539,0.0,1,0.0,0.0
1249,2024-12-07,Huesca,Eibar,A,3.4,0.3411,0.0666,0.0333,0.0,0,-0.0,0.0
1250,2024-12-07,Granada,Santander,A,3.3,0.3388,0.0513,0.0256,0.0,0,-0.0,0.0
1251,2024-12-07,Millwall,Coventry,H,2.5,0.4652,0.1087,0.0544,0.0,0,-0.0,0.0
1252,2024-12-07,Mantova,Pisa,H,3.2,0.3699,0.0835,0.0417,0.0,0,-0.0,0.0
1253,2024-12-07,Cosenza,Frosinone,A,3.7,0.3247,0.0746,0.0373,0.0,1,0.0,0.0
1254,2024-12-08,Albacete,Castellon,H,2.25,0.4938,0.0889,0.0444,0.0,0,-0.0,0.0
1255,2024-12-08,Leicester,Brighton,H,4.5,0.3004,0.1005,0.0502,0.0,0,-0.0,0.0
1256,2024-12-08,Ferrol,Oviedo,H,3.8,0.3059,0.058,0.029,0.0,0,-0.0,0.0
1257,2024-12-08,Cordoba,Tenerife,A,3.9,0.3279,0.0961,0.048,0.0,0,-0.0,0.0
1258,2024-12-08,Leganes,Sociedad,H,4.75,0.2605,0.0633,0.0316,0.0,0,-0.0,0.0
1259,2024-12-08,Fiorentina,Cagliari,H,1.5,0.7156,0.1469,0.0735,0.0,1,0.0,0.0
1260,2024-12-08,Hamburg,Darmstadt,H,1.95,0.5346,0.0448,0.0224,0.0,0,-0.0,0.0
1261,2024-12-08,Regensburg,FC Koln,D,4.33,0.287,0.0729,0.0365,0.0,0,-0.0,0.0
1262,2024-12-08,Regensburg,FC Koln,H,6.25,0.2124,0.0624,0.0312,0.0,0,-0.0,0.0
1263,2024-12-08,Fortuna Dusseldorf,Braunschweig,H,1.75,0.671,0.2324,0.1162,0.0,1,0.0,0.0
1264,2024-12-09,Cartagena,Sp Gijon,H,4.2,0.2834,0.0595,0.0297,0.0,1,0.0,0.0
1265,2024-12-09,Getafe,Espanol,A,5.75,0.262,0.1067,0.0533,0.0,0,-0.0,0.0
1266,2024-12-09,Monza,Udinese,H,2.7,0.4143,0.0698,0.0349,0.0,0,-0.0,0.0
1267,2024-12-10,Burnley,Derby,H,1.7,0.6968,0.2637,0.1319,0.0,0,-0.0,0.0
1268,2024-12-10,Plymouth,Swansea,H,4.5,0.3043,0.1055,0.0527,0.0,0,-0.0,0.0
1269,2024-12-10,Plymouth,Swansea,D,3.9,0.3107,0.073,0.0365,0.0,0,-0.0,0.0
1270,2024-12-11,West Brom,Coventry,H,2.25,0.5336,0.1604,0.0802,0.0,1,0.0,0.0
1271,2024-12-13,Karlsruhe,Regensburg,H,1.5,0.7471,0.2414,0.1207,0.0,1,0.0,0.0
1272,2024-12-13,Pau FC,Ajaccio,A,5.5,0.2356,0.0657,0.0329,0.0,0,-0.0,0.0
1273,2024-12-13,Toulouse,St Etienne,D,5.0,0.2602,0.0752,0.0376,0.0,0,-0.0,0.0
1274,2024-12-13,Almeria,Mirandes,A,5.75,0.2151,0.0499,0.025,0.0,0,-0.0,0.0
1275,2024-12-13,Toulouse,St Etienne,A,8.5,0.1775,0.0678,0.0339,0.0,0,-0.0,0.0
1276,2024-12-14,Udinese,Napoli,H,5.25,0.2479,0.071,0.0355,0.0,0,-0.0,0.0
1277,2024-12-14,Sudtirol,Mantova,A,4.5,0.2972,0.0964,0.0482,0.0,0,-0.0,0.0
1278,2024-12-14,Newcastle,Leicester,A,8.5,0.1744,0.0643,0.0322,0.0,0,-0.0,0.0
1279,2024-12-14,Newcastle,Leicester,D,6.0,0.2274,0.0728,0.0364,0.0,0,-0.0,0.0
1280,2024-12-14,Nott'm Forest,Aston Villa,A,2.7,0.424,0.0852,0.0426,0.0,0,-0.0,0.0
1281,2024-12-14,Juventus,Venezia,H,1.3,0.7694,0.0007,0.0004,0.0,0,-0.0,0.0
1282,2024-12-14,Reggiana,Modena,H,2.88,0.4179,0.1082,0.0541,0.0,0,-0.0,0.0
1283,2024-12-14,Vallecano,Real Madrid,A,1.57,0.6655,0.0786,0.0393,0.0,0,-0.0,0.0
1284,2024-12-14,Hibernian,Ross County,A,6.25,0.2096,0.0591,0.0295,0.0,0,-0.0,0.0
1285,2024-12-14,Mallorca,Girona,A,3.25,0.4214,0.1642,0.0821,0.0,0,-0.0,0.0
1286,2024-12-14,Auxerre,Lens,D,3.6,0.3176,0.0551,0.0276,0.0,1,0.0,0.0
1287,2024-12-14,Levante,Cordoba,H,1.75,0.6668,0.2225,0.1113,0.0,0,-0.0,0.0
1288,2024-12-14,Castellon,Cartagena,D,4.1,0.3058,0.0818,0.0409,0.0,0,-0.0,0.0
1289,2024-12-14,Castellon,Cartagena,A,7.5,0.2388,0.1216,0.0608,0.0,0,-0.0,0.0
1290,2024-12-14,Schalke 04,Fortuna Dusseldorf,A,2.55,0.4187,0.0437,0.0219,0.0,0,-0.0,0.0
1291,2024-12-14,Eibar,Zaragoza,H,2.4,0.4713,0.0937,0.0468,0.0,1,0.0,0.0
1292,2024-12-14,Oxford,Sheffield Weds,H,3.25,0.3429,0.0508,0.0254,0.0,0,-0.0,0.0
1293,2024-12-14,Coventry,Hull,A,4.75,0.27,0.0753,0.0377,0.0,0,-0.0,0.0
1294,2024-12-15,Man City,Man United,H,1.57,0.7245,0.2412,0.1206,0.0,0,-0.0,0.0
1295,2024-12-15,Salernitana,Juve Stabia,H,2.3,0.4823,0.0841,0.042,0.0,0,-0.0,0.0
1296,2024-12-15,Ath Madrid,Getafe,H,1.4,0.7752,0.2131,0.1065,0.0,1,0.0,0.0
1297,2024-12-15,Brest,Nantes,H,2.05,0.5932,0.2058,0.1029,0.0,1,0.0,0.0
1298,2024-12-15,Bologna,Fiorentina,H,2.7,0.4199,0.0786,0.0393,0.0,1,0.0,0.0
1299,2024-12-15,Montpellier,Nice,A,2.3,0.4766,0.074,0.037,0.0,0,-0.0,0.0
1300,2024-12-16,Bournemouth,West Ham,A,4.75,0.2577,0.0597,0.0299,0.0,0,-0.0,0.0
1301,2024-12-17,Zaragoza,Oviedo,A,3.5,0.3542,0.0959,0.048,0.0,1,0.0,0.0
1302,2024-12-17,Granada,Cartagena,D,5.0,0.2558,0.0698,0.0349,0.0,0,-0.0,0.0
1303,2024-12-17,Granada,Cartagena,A,9.0,0.172,0.0686,0.0343,0.0,0,-0.0,0.0
1304,2024-12-17,Cordoba,Eibar,A,3.7,0.4448,0.2392,0.1196,0.0,0,-0.0,0.0
1305,2024-12-18,Malaga,Eldense,H,2.3,0.4712,0.0644,0.0322,0.0,1,0.0,0.0
1306,2024-12-18,Ferrol,Almeria,H,4.0,0.2886,0.0515,0.0258,0.0,0,-0.0,0.0
1307,2024-12-18,Villarreal,Vallecano,H,1.8,0.5918,0.0815,0.0408,0.0,0,-0.0,0.0
1308,2024-12-18,Monaco,Paris SG,H,4.0,0.3014,0.0685,0.0342,0.0,0,-0.0,0.0
1309,2024-12-18,Mirandes,Sp Gijon,H,2.7,0.407,0.0581,0.0291,0.0,0,-0.0,0.0
1310,2024-12-19,Huesca,Tenerife,H,2.2,0.5367,0.1506,0.0753,0.0,1,0.0,0.0
1311,2024-12-19,Elche,Santander,A,4.2,0.2836,0.0598,0.0299,0.0,0,-0.0,0.0
1312,2024-12-20,Bayern Munich,RB Leipzig,D,7.5,0.2335,0.1156,0.0578,0.0,0,-0.0,0.0
1313,2024-12-20,Bayern Munich,RB Leipzig,A,11.0,0.2043,0.1248,0.0624,0.0,0,-0.0,0.0
1314,2024-12-20,Cartagena,Albacete,H,3.7,0.3134,0.0592,0.0296,0.0,0,-0.0,0.0
1315,2024-12-20,Fortuna Dusseldorf,Magdeburg,H,2.1,0.5966,0.2298,0.1149,0.0,0,-0.0,0.0
1316,2024-12-21,Millwall,Blackburn,D,3.25,0.3491,0.0598,0.0299,0.0,0,-0.0,0.0
1317,2024-12-21,Aberdeen,Hibernian,H,2.15,0.6346,0.3169,0.1585,0.0,0,-0.0,0.0
1318,2024-12-21,Sunderland,Norwich,A,4.33,0.2747,0.0568,0.0284,0.0,0,-0.0,0.0
1319,2024-12-21,Getafe,Mallorca,A,3.9,0.3006,0.0594,0.0297,0.0,1,0.0,0.0
1320,2024-12-21,Portsmouth,Coventry,H,3.9,0.3381,0.1099,0.0549,0.0,1,0.0,0.0
1321,2024-12-21,Ross County,St Mirren,H,3.5,0.3252,0.0553,0.0276,0.0,0,-0.0,0.0
1322,2024-12-21,Aston Villa,Man City,A,2.1,0.5326,0.1076,0.0538,0.0,0,-0.0,0.0
1323,2024-12-21,West Ham,Brighton,H,2.88,0.4075,0.0924,0.0462,0.0,0,-0.0,0.0
1324,2024-12-21,Plymouth,Middlesbrough,D,4.5,0.2649,0.0549,0.0274,0.0,1,0.0,0.0
1325,2024-12-21,Plymouth,Middlesbrough,H,6.0,0.2847,0.1416,0.0708,0.0,0,-0.0,0.0
1326,2024-12-21,Sassuolo,Palermo,H,1.8,0.6325,0.1732,0.0866,0.0,1,0.0,0.0
1327,2024-12-21,Eibar,Granada,H,2.4,0.4706,0.0925,0.0463,0.0,0,-0.0,0.0
1328,2024-12-21,Oviedo,Cordoba,H,1.7,0.6484,0.146,0.073,0.0,0,-0.0,0.0
1329,2024-12-21,Zaragoza,Ferrol,A,6.0,0.2239,0.0686,0.0343,0.0,0,-0.0,0.0
1330,2024-12-21,Leeds,Oxford,A,19.0,0.1009,0.051,0.0255,0.0,0,-0.0,0.0
1331,2024-12-21,Leeds,Oxford,D,7.5,0.1788,0.0524,0.0262,0.0,0,-0.0,0.0
1332,2024-12-21,Genoa,Napoli,H,5.25,0.251,0.0748,0.0374,0.0,0,-0.0,0.0
1333,2024-12-22,West Brom,Bristol City,H,2.1,0.5288,0.1004,0.0502,0.0,1,0.0,0.0
1334,2024-12-22,Leicester,Wolves,H,2.55,0.4382,0.0757,0.0378,0.0,0,-0.0,0.0
1335,2024-12-22,Regensburg,Darmstadt,D,4.2,0.2851,0.0617,0.0308,0.0,0,-0.0,0.0
1336,2024-12-22,Wolfsburg,Dortmund,A,2.2,0.4858,0.0572,0.0286,0.0,1,0.0,0.0
1337,2024-12-22,Real Madrid,Sevilla,H,1.33,0.8031,0.2065,0.1033,0.0,1,0.0,0.0
1338,2024-12-22,Kaiserslautern,FC Koln,H,4.0,0.3023,0.0698,0.0349,0.0,0,-0.0,0.0
1339,2024-12-22,Levante,Huesca,D,3.7,0.3114,0.0563,0.0282,0.0,1,0.0,0.0
1340,2024-12-23,Fiorentina,Udinese,H,1.6,0.649,0.064,0.032,0.0,0,-0.0,0.0
1341,2024-12-26,Hearts,Hibernian,H,2.15,0.517,0.097,0.0485,0.0,0,-0.0,0.0
1342,2024-12-26,Frosinone,Salernitana,H,2.35,0.4985,0.127,0.0635,0.0,1,0.0,0.0
1343,2024-12-26,Oxford,Cardiff,H,2.88,0.3929,0.07,0.035,0.0,1,0.0,0.0
1344,2024-12-26,Stoke,Leeds,H,6.25,0.2036,0.0519,0.026,0.0,0,-0.0,0.0
1345,2024-12-26,Blackburn,Sunderland,H,2.8,0.392,0.0542,0.0271,0.0,0,-0.0,0.0
1346,2024-12-26,Coventry,Plymouth,D,5.75,0.2515,0.0939,0.0469,0.0,0,-0.0,0.0
1347,2024-12-26,Coventry,Plymouth,A,7.5,0.2,0.0769,0.0384,0.0,0,-0.0,0.0
