match_date,league,home_team,away_team,outcome,p_model,odds,implied_prob,edge,EV,kelly_fraction,half_kelly,actual_result,won,profit_flat,profit_kelly,clv
2025-08-30,EPL,Tottenham,Bournemouth,A,0.3174,4.2,0.2381,0.0915,0.333,0.1041,0.052,A,1,3.2,0.1665,0.2874
2025-08-30,EPL,Tottenham,Bournemouth,D,0.2849,4.2,0.2381,0.059,0.1964,0.0614,0.0307,A,0,-1.0,-0.0307,0.1793
2025-08-30,EPL,Sunderland,Brentford,A,0.5559,2.4,0.4167,0.1602,0.3341,0.2386,0.1193,H,0,-1.0,-0.1193,0.2883
2025-08-30,EPL,Man United,Burnley,A,0.3042,8.0,0.125,0.187,1.4333,0.2048,0.1024,H,0,-1.0,-0.1024,0.8892
2025-08-30,EPL,Man United,Burnley,D,0.2709,5.25,0.1905,0.0924,0.4221,0.0993,0.0497,H,0,-1.0,-0.0497,0.3521
2025-08-30,Ligue1,Toulouse,Paris SG,H,0.1711,8.5,0.1176,0.0601,0.454,0.0605,0.0303,A,0,-1.0,-0.0303,0.3743
2025-08-30,Championship,QPR,Charlton,H,0.4598,2.85,0.3509,0.1321,0.3104,0.1678,0.0839,H,1,1.85,0.1552,0.2704
2025-08-30,LaLiga,Oviedo,Sociedad,H,0.3608,3.5,0.2857,0.0894,0.2629,0.1052,0.0526,H,1,2.5,0.1315,0.2334
2025-08-30,SerieB,Palermo,Frosinone,A,0.2638,5.0,0.2,0.0779,0.3192,0.0798,0.0399,D,0,-1.0,-0.0399,0.277
2025-08-30,LaLiga,Alaves,Ath Madrid,H,0.2555,4.75,0.2105,0.0553,0.2136,0.057,0.0285,D,0,-1.0,-0.0285,0.1936
2025-08-30,Championship,Oxford,Coventry,H,0.285,4.5,0.2222,0.0801,0.2824,0.0807,0.0403,D,0,-1.0,-0.0403,0.2488
2025-08-31,Ligue1,Angers,Rennes,H,0.3308,3.4,0.2941,0.0523,0.1247,0.0519,0.026,D,0,-1.0,-0.026,0.1175
2025-08-31,SerieB,Carrarese,Padova,H,0.5094,2.15,0.4651,0.0761,0.0952,0.0828,0.0414,D,0,-1.0,-0.0414,0.091
2025-08-31,Segunda,Granada,Mirandes,A,0.2983,5.0,0.2,0.1133,0.4916,0.1229,0.0615,A,1,4.0,0.2458,0.3999
2025-08-31,SerieA,Inter,Udinese,H,0.8023,1.3,0.7692,0.08,0.043,0.1432,0.0716,A,0,-1.0,-0.0716,0.0421
2025-08-31,ScottishPrem,Rangers,Celtic,H,0.3393,3.4,0.2941,0.0639,0.1538,0.0641,0.032,D,0,-1.0,-0.032,0.143
2025-08-31,Ligue1,Le Havre,Nice,A,0.5573,2.05,0.4878,0.0933,0.1425,0.1357,0.0678,H,0,-1.0,-0.0678,0.1332
2025-08-31,Ligue1,Monaco,Strasbourg,A,0.2462,5.5,0.1818,0.0743,0.3539,0.0787,0.0393,H,0,-1.0,-0.0393,0.303
2025-08-31,Ligue1,Lyon,Marseille,H,0.4579,2.63,0.3802,0.0985,0.2043,0.1253,0.0627,H,1,1.63,0.1021,0.1859
2025-08-31,SerieB,Bari,Monza,H,0.3915,3.1,0.3226,0.0908,0.2137,0.1018,0.0509,D,0,-1.0,-0.0509,0.1937
2025-08-31,SerieB,Sudtirol,Sampdoria,H,0.4522,2.45,0.4082,0.0726,0.1079,0.0744,0.0372,H,1,1.45,0.0539,0.1025
2025-08-31,Ligue1,Paris FC,Metz,A,0.2942,4.33,0.2309,0.0757,0.2739,0.0822,0.0411,H,0,-1.0,-0.0411,0.2421
2025-08-31,Bundesliga2,Kaiserslautern,Darmstadt,H,0.4198,2.6,0.3846,0.0597,0.0916,0.0572,0.0286,H,1,1.6,0.0458,0.0876
2025-08-31,LaLiga,Celta,Villarreal,A,0.4474,2.5,0.4,0.0662,0.1184,0.079,0.0395,D,0,-1.0,-0.0395,0.1119
2025-08-31,Ligue1,Monaco,Strasbourg,D,0.2741,4.33,0.2309,0.0558,0.187,0.0562,0.0281,H,0,-1.0,-0.0281,0.1715
2025-09-01,Segunda,Leganes,La Coruna,H,0.5275,2.05,0.4878,0.0746,0.0814,0.0776,0.0388,D,0,-1.0,-0.0388,0.0783
2025-09-05,Segunda,Albacete,Mirandes,A,0.3455,4.33,0.2309,0.1336,0.496,0.149,0.0745,A,1,3.33,0.248,0.4028
2025-09-06,Segunda,Zaragoza,Valladolid,H,0.4237,2.55,0.3922,0.0589,0.0804,0.0519,0.0259,D,0,-1.0,-0.0259,0.0773
2025-09-06,Segunda,Malaga,Granada,A,0.2731,4.33,0.2309,0.0595,0.1824,0.0548,0.0274,D,0,-1.0,-0.0274,0.1676
2025-09-07,Segunda,Cultural Leonesa,Leganes,A,0.4858,2.3,0.4348,0.0758,0.1174,0.0903,0.0452,D,0,-1.0,-0.0452,0.111
2025-09-07,Segunda,Almeria,Santander,A,0.2755,4.2,0.2381,0.0529,0.1572,0.0491,0.0246,A,1,3.2,0.0786,0.146
2025-09-07,Segunda,Ceuta,Huesca,A,0.4585,2.65,0.3774,0.1049,0.2149,0.1302,0.0651,H,0,-1.0,-0.0651,0.1947
2025-09-12,SerieB,Avellino,Monza,H,0.3489,3.9,0.2564,0.1135,0.3608,0.1244,0.0622,H,1,2.9,0.1804,0.3081
2025-09-12,Bundesliga,Leverkusen,Ein Frankfurt,H,0.5267,2.1,0.4762,0.074,0.1061,0.0965,0.0482,H,1,1.1,0.0531,0.1009
2025-09-12,Ligue2,Amiens,Bastia,H,0.4089,3.5,0.2857,0.1487,0.431,0.1724,0.0862,D,0,-1.0,-0.0862,0.3584
2025-09-12,Ligue2,Pau FC,Red Star,H,0.4952,2.8,0.3571,0.1654,0.3867,0.2148,0.1074,A,0,-1.0,-0.1074,0.3269
2025-09-12,Ligue2,Le Mans,Rodez,A,0.3934,3.3,0.303,0.1172,0.2982,0.1297,0.0648,A,1,2.3,0.1491,0.261
2025-09-12,Championship,Ipswich,Sheffield United,A,0.3265,4.5,0.2222,0.12,0.4693,0.1341,0.067,H,0,-1.0,-0.067,0.3848
2025-09-12,LaLiga,Sevilla,Elche,A,0.2886,4.5,0.2222,0.0783,0.2985,0.0853,0.0426,D,0,-1.0,-0.0426,0.2612
2025-09-12,Ligue2,Troyes,Nancy,H,0.5444,2.1,0.4762,0.1097,0.1433,0.1303,0.0651,H,1,1.1,0.0717,0.1339
2025-09-13,Bundesliga,Union Berlin,Hoffenheim,H,0.443,2.6,0.3846,0.0764,0.1517,0.0948,0.0474,A,0,-1.0,-0.0474,0.1413
2025-09-13,SerieB,Catanzaro,Carrarese,H,0.4704,2.32,0.431,0.0698,0.0913,0.0691,0.0346,D,0,-1.0,-0.0346,0.0873
2025-09-13,EPL,Crystal Palace,Sunderland,H,0.7211,1.65,0.6061,0.1421,0.1899,0.2921,0.1461,D,0,-1.0,-0.1461,0.1739
2025-09-13,SerieB,Padova,Frosinone,A,0.3652,3.3,0.303,0.0831,0.2051,0.0892,0.0446,A,1,2.3,0.1026,0.1866
2025-09-13,Ligue2,Clermont,St Etienne,H,0.3316,3.6,0.2778,0.0767,0.1936,0.0745,0.0372,A,0,-1.0,-0.0372,0.177
2025-09-13,Bundesliga2,Karlsruhe,Nurnberg,H,0.5601,1.91,0.5236,0.0664,0.0699,0.0768,0.0384,H,1,0.91,0.0349,0.0675
2025-09-13,Bundesliga,Mainz,RB Leipzig,H,0.442,2.55,0.3922,0.0685,0.127,0.0819,0.041,A,0,-1.0,-0.041,0.1195
2025-09-13,Ligue1,Nice,Nantes,H,0.6411,1.67,0.5988,0.0759,0.0706,0.1053,0.0527,H,1,0.67,0.0353,0.0682
2025-09-13,Ligue1,Auxerre,Monaco,D,0.2751,4.33,0.2309,0.0564,0.1912,0.0574,0.0287,A,0,-1.0,-0.0287,0.175
2025-09-13,Ligue1,Auxerre,Monaco,H,0.2705,5.0,0.2,0.0811,0.3524,0.0881,0.044,A,0,-1.0,-0.044,0.3018
2025-09-13,Ligue2,Grenoble,Dunkerque,H,0.4013,2.7,0.3704,0.0615,0.0835,0.0491,0.0246,H,1,1.7,0.0417,0.0802
2025-09-13,EPL,Brentford,Chelsea,H,0.3116,4.5,0.2222,0.1013,0.4023,0.1149,0.0575,D,0,-1.0,-0.0575,0.3381
2025-09-13,Championship,Sheffield Weds,Bristol City,H,0.3131,3.75,0.2667,0.0672,0.1742,0.0633,0.0317,A,0,-1.0,-0.0317,0.1605
2025-09-13,ScottishPrem,Falkirk,St Mirren,A,0.3793,3.1,0.3226,0.0788,0.176,0.0838,0.0419,A,1,2.1,0.088,0.1621
2025-09-13,ScottishPrem,Dundee,Motherwell,H,0.3726,3.8,0.2632,0.1272,0.4159,0.1485,0.0743,D,0,-1.0,-0.0743,0.3478
2025-09-13,LaLiga,Ath Bilbao,Alaves,H,0.653,1.6,0.625,0.0608,0.0448,0.0747,0.0374,A,0,-1.0,-0.0374,0.0439
2025-09-13,Championship,Stoke,Birmingham,H,0.4769,3.0,0.3333,0.1658,0.4307,0.2153,0.1077,H,1,2.0,0.2153,0.3582
2025-09-13,Segunda,Mirandes,La Coruna,H,0.5098,3.25,0.3077,0.2235,0.6567,0.2919,0.1459,A,0,-1.0,-0.1459,0.5049
2025-09-13,Championship,Oxford,Leicester,H,0.2891,4.2,0.2381,0.0679,0.2143,0.067,0.0335,D,0,-1.0,-0.0335,0.1942
2025-09-13,Segunda,Valladolid,Almeria,A,0.4009,2.65,0.3774,0.0516,0.0623,0.0378,0.0189,H,0,-1.0,-0.0189,0.0604
2025-09-13,EPL,West Ham,Tottenham,H,0.4094,3.4,0.2941,0.1288,0.3921,0.1634,0.0817,A,0,-1.0,-0.0817,0.3308
2025-09-13,Championship,Charlton,Millwall,A,0.3717,3.1,0.3226,0.0679,0.1523,0.0725,0.0363,D,0,-1.0,-0.0363,0.1418
2025-09-13,ScottishPrem,Aberdeen,Livingston,H,0.5424,1.96,0.5102,0.0644,0.063,0.0656,0.0328,D,0,-1.0,-0.0328,0.0611
2025-09-14,LaLiga,Osasuna,Vallecano,H,0.4453,2.55,0.3922,0.0716,0.1354,0.0873,0.0437,H,1,1.55,0.0677,0.127
2025-09-14,EPL,Burnley,Liverpool,D,0.2399,5.5,0.1818,0.0682,0.3195,0.071,0.0355,A,0,-1.0,-0.0355,0.2772
2025-09-14,EPL,Man City,Man United,H,0.6475,1.75,0.5714,0.1082,0.1331,0.1775,0.0887,H,1,0.75,0.0666,0.125
2025-09-14,Ligue1,Brest,Paris FC,H,0.5326,2.25,0.4444,0.1104,0.1983,0.1586,0.0793,A,0,-1.0,-0.0793,0.1809
2025-09-14,EPL,Burnley,Liverpool,H,0.1758,8.0,0.125,0.0577,0.4061,0.058,0.029,A,0,-1.0,-0.029,0.3408
2025-09-14,Ligue1,Rennes,Lyon,A,0.4269,2.55,0.3922,0.0535,0.0886,0.0572,0.0286,H,0,-1.0,-0.0286,0.0849
2025-09-14,SerieB,Virtus Entella,Mantova,A,0.408,3.6,0.2778,0.1503,0.4688,0.1803,0.0902,H,0,-1.0,-0.0902,0.3845
2025-09-14,SerieB,Sudtirol,Palermo,H,0.3952,3.6,0.2778,0.1375,0.4226,0.1625,0.0813,A,0,-1.0,-0.0813,0.3525
2025-09-14,Championship,Southampton,Portsmouth,A,0.2818,4.5,0.2222,0.0763,0.2682,0.0766,0.0383,D,0,-1.0,-0.0383,0.2376
2025-09-14,Bundesliga,M'gladbach,Werder Bremen,A,0.3409,3.4,0.2941,0.0643,0.1589,0.0662,0.0331,A,1,2.4,0.0795,0.1475
2025-09-14,Segunda,Castellon,Ceuta,A,0.301,5.0,0.2,0.1154,0.5051,0.1263,0.0631,D,0,-1.0,-0.0631,0.4089
2025-09-14,Segunda,Granada,Leganes,A,0.3575,3.1,0.3226,0.0568,0.1083,0.0516,0.0258,A,1,2.1,0.0542,0.1029
2025-09-14,SerieA,Atalanta,Lecce,H,0.7424,1.4,0.7143,0.0648,0.0394,0.0985,0.0492,H,1,0.4,0.0197,0.0386
2025-09-14,Bundesliga2,Elversberg,Dresden,H,0.6659,2.0,0.5,0.1962,0.3319,0.3319,0.1659,D,0,-1.0,-0.1659,0.2866
2025-09-15,Ligue2,Guingamp,Montpellier,H,0.4792,2.38,0.4202,0.0942,0.1405,0.1018,0.0509,H,1,1.38,0.0702,0.1314
2025-09-15,Segunda,Zaragoza,Albacete,A,0.3297,3.5,0.2857,0.0643,0.154,0.0616,0.0308,D,0,-1.0,-0.0308,0.1433
2025-09-15,SerieA,Como,Genoa,A,0.2482,6.0,0.1667,0.0895,0.4891,0.0978,0.0489,D,0,-1.0,-0.0489,0.3982
2025-09-16,Ligue2,Boulogne,Bastia,H,0.2999,3.75,0.2667,0.0528,0.1248,0.0454,0.0227,H,1,2.75,0.0624,0.1176
2025-09-19,SerieA,Lecce,Cagliari,H,0.3857,2.88,0.3472,0.0568,0.1108,0.0589,0.0295,A,0,-1.0,-0.0295,0.105
2025-09-19,Ligue2,Dunkerque,Le Mans,H,0.5559,2.05,0.4878,0.1028,0.1396,0.133,0.0665,D,0,-1.0,-0.0665,0.1307
2025-09-19,LaLiga,Betis,Sociedad,H,0.5403,1.91,0.5236,0.0501,0.0319,0.0351,0.0176,H,1,0.91,0.016,0.0314
2025-09-19,Segunda,La Coruna,Huesca,A,0.263,5.5,0.1818,0.0942,0.4466,0.0993,0.0496,H,0,-1.0,-0.0496,0.3692
2025-09-19,Bundesliga2,Kaiserslautern,PreuÃen MÃ¼nster,H,0.4878,2.3,0.4348,0.0777,0.1218,0.0937,0.0469,H,1,1.3,0.0609,0.115
2025-09-20,EPL,Fulham,Brentford,A,0.3036,3.8,0.2632,0.0547,0.1535,0.0548,0.0274,H,0,-1.0,-0.0274,0.1428
2025-09-20,Segunda,Leganes,Las Palmas,H,0.495,2.35,0.4255,0.1025,0.1633,0.121,0.0605,A,0,-1.0,-0.0605,0.1513
2025-09-20,Championship,Birmingham,Swansea,A,0.3553,4.5,0.2222,0.1491,0.5987,0.1711,0.0855,H,0,-1.0,-0.0855,0.4692
2025-09-20,SerieB,Mantova,Modena,H,0.3867,2.82,0.3546,0.0595,0.0905,0.0497,0.0249,A,0,-1.0,-0.0249,0.0866
2025-09-20,LaLiga,Valencia,Ath Bilbao,A,0.446,2.55,0.3922,0.0756,0.1372,0.0885,0.0443,H,0,-1.0,-0.0443,0.1286
2025-09-20,Championship,Leicester,Coventry,H,0.4642,2.4,0.4167,0.0813,0.114,0.0814,0.0407,D,0,-1.0,-0.0407,0.108
2025-09-20,Ligue1,Nantes,Rennes,H,0.339,3.5,0.2857,0.0685,0.1866,0.0747,0.0373,D,0,-1.0,-0.0373,0.1711
2025-09-20,EPL,Burnley,Nott'm Forest,H,0.4101,3.4,0.2941,0.1304,0.3943,0.1643,0.0821,D,0,-1.0,-0.0821,0.3324
2025-09-20,LaLiga,Girona,Levante,A,0.3401,4.0,0.25,0.1023,0.3603,0.1201,0.0601,A,1,3.0,0.1802,0.3077
2025-09-20,EPL,Man United,Chelsea,A,0.4447,2.45,0.4082,0.0582,0.0895,0.0617,0.0309,H,0,-1.0,-0.0309,0.0857
2025-09-20,Bundesliga2,Magdeburg,Schalke 04,H,0.4666,2.3,0.4348,0.0565,0.0731,0.0562,0.0281,A,0,-1.0,-0.0281,0.0706
2025-09-20,Championship,Portsmouth,Sheffield Weds,A,0.229,6.0,0.1667,0.0736,0.3739,0.0748,0.0374,A,1,5.0,0.1869,0.3177
2025-09-20,Segunda,Cultural Leonesa,Castellon,H,0.4764,2.82,0.3546,0.1479,0.3434,0.1887,0.0943,A,0,-1.0,-0.0943,0.2952
2025-09-20,Segunda,Andorra,Mirandes,A,0.3591,4.1,0.2439,0.1337,0.4724,0.1524,0.0762,D,0,-1.0,-0.0762,0.3869
2025-09-20,Championship,QPR,Stoke,H,0.4139,2.65,0.3774,0.0652,0.0968,0.0587,0.0293,H,1,1.65,0.0484,0.0924
2025-09-20,Bundesliga,Werder Bremen,Freiburg,H,0.4612,2.38,0.4202,0.063,0.0978,0.0708,0.0354,A,0,-1.0,-0.0354,0.0933
2025-09-20,EPL,Brighton,Tottenham,H,0.4936,2.25,0.4444,0.0695,0.1106,0.0885,0.0442,D,0,-1.0,-0.0442,0.1049
2025-09-20,Championship,Hull,Southampton,H,0.396,3.0,0.3333,0.0855,0.188,0.094,0.047,H,1,2.0,0.094,0.1723
2025-09-20,ScottishPrem,Dundee,Livingston,H,0.4987,2.57,0.3891,0.1371,0.2817,0.1794,0.0897,H,1,1.57,0.1408,0.2482
2025-09-20,Ligue2,Troyes,Guingamp,A,0.2989,3.8,0.2632,0.0587,0.1359,0.0485,0.0243,H,0,-1.0,-0.0243,0.1274
2025-09-20,Ligue2,St Etienne,Reims,A,0.308,3.8,0.2632,0.0614,0.1703,0.0608,0.0304,H,0,-1.0,-0.0304,0.1573
2025-09-20,Championship,Norwich,Wrexham,A,0.2812,4.33,0.2309,0.0672,0.2176,0.0654,0.0327,A,1,3.33,0.1088,0.1969
2025-09-21,Bundesliga2,Holstein Kiel,Karlsruhe,A,0.3202,3.6,0.2778,0.0602,0.1527,0.0587,0.0294,H,0,-1.0,-0.0294,0.1421
2025-09-21,Ligue1,Monaco,Metz,D,0.2106,6.0,0.1667,0.0525,0.2637,0.0527,0.0264,H,0,-1.0,-0.0264,0.2341
2025-09-21,Ligue1,Le Havre,Lorient,A,0.3663,3.1,0.3226,0.0599,0.1355,0.0645,0.0323,D,0,-1.0,-0.0323,0.1271
2025-09-21,Segunda,Ceuta,Zaragoza,H,0.4439,2.5,0.4,0.0705,0.1098,0.0732,0.0366,H,1,1.5,0.0549,0.1042
2025-09-21,Segunda,Albacete,Valladolid,H,0.4613,2.85,0.3509,0.1368,0.3148,0.1702,0.0851,H,1,1.85,0.1574,0.2737
2025-09-21,EPL,Sunderland,Aston Villa,A,0.604,2.1,0.4762,0.1531,0.2684,0.244,0.122,D,0,-1.0,-0.122,0.2377
2025-09-21,Ligue1,Paris FC,Strasbourg,A,0.4072,2.9,0.3448,0.0807,0.181,0.0953,0.0476,A,1,1.9,0.0905,0.1664
2025-09-21,SerieB,Pescara,Empoli,A,0.496,2.2,0.4545,0.0712,0.0912,0.076,0.038,H,0,-1.0,-0.038,0.0873
2025-09-21,Bundesliga2,Fortuna Dusseldorf,Darmstadt,H,0.4991,2.5,0.4,0.1203,0.2478,0.1652,0.0826,A,0,-1.0,-0.0826,0.2214
2025-09-21,Bundesliga,Leverkusen,M'gladbach,H,0.756,1.57,0.6369,0.1547,0.187,0.328,0.164,D,0,-1.0,-0.164,0.1714
2025-09-21,SerieB,Padova,Virtus Entella,H,0.4816,2.35,0.4255,0.0841,0.1316,0.0975,0.0488,H,1,1.35,0.0658,0.1237
2025-09-21,Segunda,Cordoba,Santander,A,0.4204,3.1,0.3226,0.1193,0.3033,0.1444,0.0722,D,0,-1.0,-0.0722,0.2649
2025-09-21,SerieA,Cremonese,Parma,H,0.4566,2.55,0.3922,0.0837,0.1642,0.1059,0.053,D,0,-1.0,-0.053,0.152
2025-09-21,SerieA,Fiorentina,Como,H,0.5389,2.6,0.3846,0.1741,0.4012,0.2507,0.1254,A,0,-1.0,-0.1254,0.3373
2025-09-21,SerieA,Torino,Atalanta,A,0.4911,2.2,0.4545,0.0608,0.0803,0.0669,0.0335,A,1,1.2,0.0402,0.0773
2025-09-23,Ligue2,Annecy,Nancy,H,0.5708,2.45,0.4082,0.2001,0.3985,0.2748,0.1374,A,0,-1.0,-0.1374,0.3354
2025-09-23,Ligue2,Reims,Clermont,D,0.2835,4.33,0.2309,0.0733,0.2274,0.0683,0.0341,H,0,-1.0,-0.0341,0.2049
2025-09-23,Ligue2,Le Mans,Grenoble,A,0.3536,3.6,0.2778,0.1017,0.2728,0.1049,0.0525,H,0,-1.0,-0.0525,0.2412
2025-09-23,LaLiga,Sevilla,Villarreal,A,0.4883,2.3,0.4348,0.0748,0.123,0.0946,0.0473,A,1,1.3,0.0615,0.116
2025-09-23,LaLiga,Levante,Real Madrid,D,0.2288,5.75,0.1739,0.0646,0.3154,0.0664,0.0332,A,0,-1.0,-0.0332,0.2741
2025-09-23,ScottishPrem,Falkirk,Hibernian,A,0.494,2.3,0.4348,0.0896,0.1361,0.1047,0.0524,D,0,-1.0,-0.0524,0.1276
2025-09-23,Ligue2,Amiens,St Etienne,H,0.3252,5.0,0.2,0.1422,0.6258,0.1564,0.0782,A,0,-1.0,-0.0782,0.486
2025-09-23,ScottishPrem,Dundee United,Aberdeen,H,0.4522,2.75,0.3636,0.1165,0.2434,0.1391,0.0696,H,1,1.75,0.1217,0.2179
2025-09-23,LaLiga,Ath Bilbao,Girona,H,0.7196,1.45,0.6897,0.071,0.0433,0.0963,0.0482,D,0,-1.0,-0.0482,0.0424
2025-09-23,Ligue2,Guingamp,Dunkerque,H,0.459,2.45,0.4082,0.0835,0.1246,0.0859,0.043,H,1,1.45,0.0623,0.1174
2025-09-26,Ligue2,Clermont,Le Mans,H,0.5048,2.75,0.3636,0.17,0.3881,0.2218,0.1109,D,0,-1.0,-0.1109,0.3279
2025-09-26,Segunda,Mirandes,Zaragoza,H,0.5863,2.65,0.3774,0.2361,0.5538,0.3356,0.1678,A,0,-1.0,-0.1678,0.4407
2025-09-26,Bundesliga,Bayern Munich,Werder Bremen,D,0.1415,11.0,0.0909,0.0554,0.5561,0.0556,0.0278,H,0,-1.0,-0.0278,0.4422
2025-09-26,SerieB,Catanzaro,Juve Stabia,H,0.4578,2.82,0.3546,0.1286,0.2911,0.1599,0.08,D,0,-1.0,-0.08,0.2555
2025-09-26,Championship,West Brom,Leicester,A,0.338,3.5,0.2857,0.0726,0.1828,0.0731,0.0366,D,0,-1.0,-0.0366,0.1679
2025-09-26,Ligue2,Rodez,Pau FC,H,0.449,2.4,0.4167,0.0638,0.0777,0.0555,0.0277,A,0,-1.0,-0.0277,0.0748
2025-09-26,Ligue2,Troyes,Annecy,A,0.2218,6.25,0.16,0.0723,0.3864,0.0736,0.0368,H,0,-1.0,-0.0368,0.3267
2025-09-26,Ligue1,Strasbourg,Marseille,H,0.3844,3.6,0.2778,0.1213,0.384,0.1477,0.0738,A,0,-1.0,-0.0738,0.325
2025-09-26,Ligue2,Nancy,Reims,A,0.5128,2.1,0.4762,0.0747,0.0769,0.0699,0.035,A,1,1.1,0.0384,0.0741
2025-09-26,Ligue2,Grenoble,Bastia,H,0.424,2.9,0.3448,0.1034,0.2295,0.1208,0.0604,D,0,-1.0,-0.0604,0.2066
2025-09-27,SerieB,Avellino,Virtus Entella,H,0.5787,2.57,0.3891,0.2191,0.4872,0.3103,0.1551,H,1,1.57,0.2436,0.3969
2025-09-27,Championship,Ipswich,Portsmouth,A,0.223,6.25,0.16,0.0759,0.3938,0.075,0.0375,H,0,-1.0,-0.0375,0.332
2025-09-27,Segunda,Eibar,La Coruna,H,0.4272,2.55,0.3922,0.0642,0.0895,0.0577,0.0289,D,0,-1.0,-0.0289,0.0857
2025-09-27,Bundesliga,St Pauli,Leverkusen,A,0.6003,2.2,0.4545,0.1694,0.3207,0.2673,0.1336,A,1,1.2,0.1604,0.2782
2025-09-27,Championship,Wrexham,Derby,H,0.5227,2.05,0.4878,0.0696,0.0716,0.0682,0.0341,D,0,-1.0,-0.0341,0.0692
2025-09-27,Championship,Oxford,Sheffield United,H,0.3515,3.2,0.3125,0.0593,0.1247,0.0567,0.0283,A,0,-1.0,-0.0283,0.1175
2025-09-27,Championship,Coventry,Birmingham,H,0.5715,1.96,0.5102,0.0963,0.1201,0.1251,0.0626,H,1,0.96,0.0601,0.1134
2025-09-27,Championship,Southampton,Middlesbrough,A,0.3898,2.85,0.3509,0.0649,0.111,0.06,0.03,D,0,-1.0,-0.03,0.1053
2025-09-27,EPL,Leeds,Bournemouth,H,0.3862,3.1,0.3226,0.0791,0.1973,0.094,0.047,D,0,-1.0,-0.047,0.1801
2025-09-27,SerieB,Cesena,Palermo,H,0.4272,2.75,0.3636,0.0887,0.1748,0.0999,0.05,D,0,-1.0,-0.05,0.1611
2025-09-27,ScottishPrem,Hearts,Falkirk,H,0.6609,1.56,0.641,0.0669,0.031,0.0554,0.0277,H,1,0.56,0.0155,0.0306
2025-09-27,EPL,Nott'm Forest,Sunderland,H,0.6302,1.75,0.5714,0.0913,0.1029,0.1372,0.0686,A,0,-1.0,-0.0686,0.0979
2025-09-27,SerieA,Como,Cremonese,D,0.2813,4.33,0.2309,0.0604,0.2181,0.0655,0.0327,D,1,3.33,0.109,0.1973
2025-09-27,SerieA,Juventus,Atalanta,A,0.3031,4.2,0.2381,0.0777,0.2728,0.0853,0.0426,D,0,-1.0,-0.0426,0.2412
2025-09-27,Ligue2,Laval,Montpellier,H,0.437,2.88,0.3472,0.1156,0.2584,0.1375,0.0687,A,0,-1.0,-0.0687,0.2299
2025-09-27,Ligue2,Dunkerque,Amiens,A,0.2655,4.75,0.2105,0.07,0.2613,0.0697,0.0348,H,0,-1.0,-0.0348,0.2321
2025-09-27,Ligue1,Lorient,Monaco,H,0.2811,5.5,0.1818,0.1081,0.546,0.1213,0.0607,H,1,4.5,0.273,0.4357
2025-09-27,Bundesliga2,Karlsruhe,Magdeburg,H,0.5561,2.15,0.4651,0.1195,0.1955,0.17,0.085,H,1,1.15,0.0978,0.1786
2025-09-27,EPL,Man City,Burnley,A,0.1197,15.0,0.0667,0.0565,0.7956,0.0568,0.0284,H,0,-1.0,-0.0284,0.5853
2025-09-27,EPL,Man City,Burnley,D,0.2039,7.5,0.1333,0.0775,0.5294,0.0814,0.0407,H,0,-1.0,-0.0407,0.4249
2025-09-27,Bundesliga2,Elversberg,Holstein Kiel,H,0.496,2.1,0.4762,0.0521,0.0417,0.0379,0.0189,H,1,1.1,0.0208,0.0408
2025-09-27,EPL,Brentford,Man United,H,0.4629,3.4,0.2941,0.1847,0.5737,0.239,0.1195,H,1,2.4,0.2869,0.4534
2025-09-27,SerieA,Como,Cremonese,A,0.2044,8.0,0.125,0.0849,0.6354,0.0908,0.0454,D,0,-1.0,-0.0454,0.4919
2025-09-28,SerieA,Pisa,Fiorentina,A,0.4961,2.25,0.4444,0.0748,0.1161,0.0929,0.0464,D,0,-1.0,-0.0464,0.1099
2025-09-28,SerieA,Roma,Verona,H,0.7222,1.42,0.7042,0.0578,0.0255,0.0607,0.0304,H,1,0.42,0.0127,0.0252
2025-09-28,SerieA,Milan,Napoli,A,0.3449,3.2,0.3125,0.0503,0.1037,0.0471,0.0236,H,0,-1.0,-0.0236,0.0987
2025-09-28,Ligue1,Nice,Paris FC,H,0.5992,1.85,0.5405,0.0879,0.1085,0.1276,0.0638,D,0,-1.0,-0.0638,0.103
2025-09-28,ScottishPrem,Livingston,Rangers,A,0.7221,1.66,0.6024,0.1587,0.1987,0.301,0.1505,A,1,0.66,0.0993,0.1812
2025-09-28,Bundesliga,Freiburg,Hoffenheim,H,0.5445,2.25,0.4444,0.1256,0.2251,0.1801,0.09,D,0,-1.0,-0.09,0.203
2025-09-28,LaLiga,Elche,Celta,H,0.3988,2.88,0.3472,0.0695,0.1487,0.0791,0.0395,H,1,1.88,0.0743,0.1386
2025-09-28,EPL,Aston Villa,Fulham,H,0.5251,2.3,0.4348,0.1116,0.2077,0.1597,0.0799,H,1,1.3,0.1038,0.1887
2025-09-28,Segunda,Valladolid,Cultural Leonesa,A,0.257,6.25,0.16,0.1098,0.6065,0.1155,0.0578,A,1,5.25,0.3033,0.4741
2025-09-28,Segunda,Valladolid,Cultural Leonesa,D,0.2815,4.5,0.2222,0.0769,0.2667,0.0762,0.0381,A,0,-1.0,-0.0381,0.2364
2025-09-28,Segunda,Sociedad B,Cordoba,H,0.3957,3.3,0.303,0.1128,0.3059,0.133,0.0665,D,0,-1.0,-0.0665,0.2669
